,source,author,title,description,url,urlToImage,publishedAt,content
0,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",BFMTV,"Présidentielle américaine: premier meeting pour Kamala Harris, Donald Trump ""absolument"" prêt à débattre - BFMTV",,https://news.google.com/rss/articles/CBMi3QFodHRwczovL3d3dy5iZm10di5jb20vaW50ZXJuYXRpb25hbC9hbWVyaXF1ZS1ub3JkL2V0YXRzLXVuaXMvZWxlY3Rpb25zLWFtZXJpY2FpbmVzL2RpcmVjdC1wcmVzaWRlbnRpZWxsZS1hbWVyaWNhaW5lLWthbWFsYS1oYXJyaXMtZmF2b3JpdGUtcG91ci1yZW1wbGFjZXItam9lLWJpZGVuLWRvbmFsZC10cnVtcC1lbi10ZXRlLWRhbnMtdW4tc29uZGFnZV9MTi0yMDI0MDcyMzAwNDIuaHRtbNIBAA?oc=5,,2024-07-23T21:58:54+00:00,
1,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",Le Figaro,«Les Français ne feront pas deux fois ce chèque» : Macron met en garde contre l’effritement du «Front républicain» - Le Figaro,,https://news.google.com/rss/articles/CBMilwFodHRwczovL3d3dy5sZWZpZ2Fyby5mci9wb2xpdGlxdWUvbGVzLWZyYW5jYWlzLW5lLWZlcm9udC1wYXMtZGV1eC1mb2lzLWNlLWNoZXF1ZS1tYWNyb24tbWV0LWVuLWdhcmRlLWNvbnRyZS1sLWVmZnJpdGVtZW50LWR1LWZyb250LXJlcHVibGljYWluLTIwMjQwNzIz0gEA?oc=5,,2024-07-23T21:49:26+00:00,
2,"{'id': 'les-echos', 'name': 'Les Echos'}",Les Echos,Tesla : le coup de frein se confirme,"L'entreprise d'Elon Musk voit son bénéfice net fondre au deuxième trimestre. Le ralentissement planétaire du marché de la voiture 100 % électrique freine le constructeur, qui a baissé le prix de ses véhicules.",https://www.lesechos.fr/industrie-services/automobile/tesla-le-coup-de-frein-se-confirme-2109752,https://media.lesechos.com/api/v1/images/view/66a01e1a16068763fa273bfc/1280x720/0110304032566-web-tete.jpg,2024-07-23T21:18:07Z,"Tesla est « entre deux vagues de croissance », avait prévenu Elon Musk en janvier . Le patron du grand « pure player » américain de la voiture électrique ne s'était pas trompé. Le constructeur, désor… [+532 chars]"
3,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",Le Figaro,"Matignon : avec Lucie Castets, le Nouveau Front populaire choisit une haute fonctionnaire comme « première-ministrable » - Le Figaro",,https://news.google.com/rss/articles/CBMiqQFodHRwczovL3d3dy5sZWZpZ2Fyby5mci9lbGVjdGlvbnMvbGVnaXNsYXRpdmVzL21hdGlnbm9uLWF2ZWMtbHVjaWUtY2FzdGV0cy1sZS1ub3V2ZWF1LWZyb250LXBvcHVsYWlyZS1jaG9pc2l0LXVuZS1oYXV0ZS1mb25jdGlvbm5haXJlLWNvbW1lLXByZW1pZXJlLW1pbmlzdHJhYmxlLTIwMjQwNzIz0gEA?oc=5,,2024-07-23T21:05:46+00:00,
4,"{'id': 'les-echos', 'name': 'Les Echos'}",Nicolas Madelaine,Les résultats d'Alphabet portés par le cloud,La maison mère de Google a dégagé 24 milliards de dollars de bénéfice sur le seul deuxième trimestre. Le cloud a passé la barre des 10 milliards de chiffre d'affaires générés.,https://www.lesechos.fr/tech-medias/hightech/les-resultats-dalphabet-portes-par-le-cloud-2109749,https://media.lesechos.com/api/v1/images/view/66a017c752a2ba593c1a2e0d/1280x720/01103135696268-web-tete.jpg,2024-07-23T20:51:14Z,"Des revenus de 85 milliards de dollars, en hausse de 14 % (le double de l'an dernier), dégageant une marge d'exploitation de 32 % (en hausse de 3 points) et 24 milliards de bénéfice net. Alphabet a a… [+1377 chars]"
5,"{'id': 'les-echos', 'name': 'Les Echos'}",Isabelle FICEK,Emmanuel Macron enjambe les JO et appelle à des « compromis » entre les forces républicaines,"Le chef de l'Etat n'a pas donné suite ce mardi soir à la proposition de la gauche pour Matignon, appelant les forces politiques, dont aucune n'a la majorité, à « travailler ensemble ». Il a indiqué qu'il ne nommerait pas de Premier ministre avant la fin des J…",https://www.lesechos.fr/politique-societe/emmanuel-macron-president/emmanuel-macron-enjambe-les-jo-et-appelle-a-des-compromis-entre-les-forces-republicaines-2109746,https://media.lesechos.com/api/v1/images/view/669ffcea4e51795a7a74f0cb/1280x720/01103137545877-web-tete.jpg,2024-07-23T18:56:31Z,"Décidément, la gauche aime surprendre Emmanuel Macron. Après s'être écharpés au moment des élections européennes, les partis de gauche s'étaient immédiatement rabibochés pour les élections législativ… [+4644 chars]"
6,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",CNEWS,Chauffeur de taxi agressé à la feuille de boucher : l'inquiétant profil du suspect radicalisé - CNEWS,,https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmNuZXdzLmZyL2ZhaXRzLWRpdmVycy8yMDI0LTA3LTIzL2NoYXVmZmV1ci1kZS10YXhpLWFncmVzc2UtbGEtZmV1aWxsZS1kZS1ib3VjaGVyLWxpbnF1aWV0YW50LXByb2ZpbC1kddIBdmh0dHBzOi8vd3d3LmNuZXdzLmZyL2ZhaXRzLWRpdmVycy8yMDI0LTA3LTIzL2NoYXVmZmV1ci1kZS10YXhpLWFncmVzc2UtbGEtZmV1aWxsZS1kZS1ib3VjaGVyLWxpbnF1aWV0YW50LXByb2ZpbC1kdT9hbXA?oc=5,,2024-07-23T18:39:59+00:00,
7,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",La Dépêche du Midi,DIRECT. Emmanuel Macron au 20h de France 2 : pas de Premier ministre avant la mi-août annonce le chef de l’État - La Dépêche du Midi,,https://news.google.com/rss/articles/CBMiqwFodHRwczovL3d3dy5sYWRlcGVjaGUuZnIvMjAyNC8wNy8yMy9kaXJlY3QtZW1tYW51ZWwtbWFjcm9uLWF1LTIwaC1kZS1mcmFuY2UtMi1iaWVudG90LXVuLW5vdXZlYXUtcHJlbWllci1taW5pc3RyZS1sZS1wcmVzaWRlbnQtZGUtbGEtcmVwdWJsaXF1ZS1kb2l0LXNleHByaW1lci0xMjA5ODM3OS5waHDSAQA?oc=5,,2024-07-23T18:24:43+00:00,
8,"{'id': 'les-echos', 'name': 'Les Echos'}",Les Echos,Qui est Lucie Castets proposée par le Nouveau Front populaire pour Matignon ?,"Inconnue jusqu'ici du grand public, la haute fonctionnaire a été validée ce mardi par l'ensemble des partis de l'alliance de gauche comme potentielle Première ministre. Retour sur le parcours de Lucie Castets.",https://www.lesechos.fr/politique-societe/politique/qui-est-lucie-castets-proposee-par-le-nouveau-front-populaire-pour-matignon-2109744,https://media.lesechos.com/api/v1/images/view/669ff3fd6986e243e50ccd38/1280x720/01103136739143-web-tete.jpg,2024-07-23T18:18:32Z,"Après plus de deux semaines de tractations , le Nouveau Front populaire s'est enfin mis d'accord ce mardi sur un nom pour Matignon. L'alliance des gauches, arrivée en tête du second tour des législat… [+1873 chars]"
9,"{'id': 'les-echos', 'name': 'Les Echos'}",Hadrien Valat,"Pour Matignon, la surprise du NFP avec Lucie Castets","Au terme de seize jours de tractations qui semblaient de plus en plus vouées à l'échec, les formations de l'alliance des gauches se sont finalement mises d'accord sur la candidature de Lucie Castets, une haute fonctionnaire engagée dans la défense des service…",https://www.lesechos.fr/politique-societe/politique/pour-matignon-la-surprise-du-nfp-avec-lucie-castets-2109743,https://media.lesechos.com/api/v1/images/view/669ff0b431c735761123d2a8/1280x720/01103137498297-web-tete.jpg,2024-07-23T18:04:31Z,C'est l'épilogue de montagnes russes qui auront donné sensations fortes et haut-le-coeur à la gauche pendant deux semaines : le Nouveau Front populaire « présente au président de la République la pro… [+3326 chars]
