,source,author,title,description,url,urlToImage,publishedAt,content
0,"{'id': 'le-monde', 'name': 'Le Monde'}",Elisabeth Pineau,"Léon Marchand, son jour le plus long et un défi olympique inédit en natation","Le médaillé d’or du 400 m quatre nages espère poursuivre sa moisson aux JO. Mardi, après quatre courses en dix heures, il s’est qualifié en finale du 200 m papillon et du 200 m brasse, un doublé encore jamais réalisé.",https://www.lemonde.fr/sport/article/2024/07/31/leon-marchand-son-jour-le-plus-long-et-un-defi-olympique-inedit-en-natation_6262375_3242.html,https://img.lemde.fr/2024/07/29/1/0/5650/3766/1440/960/60/0/f1bb298_1722216495193-lgeai-natation-28juillet2024-34.jpg,2024-07-31T01:09:31Z,"Léon Marchand lors de la finale du 400 mètres quatre nages individuel masculin aux Jeux olympiques, à la Paris La Défense Arena, à Nanterre, le 28 juillet 2024. LAURENCE GEAI / MYOP POUR « LE MONDE »… [+2776 chars]"
1,"{'id': 'le-monde', 'name': 'Le Monde'}",Gilles van Kote,Epée féminine aux JO 2024 : comment l’équipe de France a réussi à construire un collectif gagnant,"Médaillées d’argent, les épéistes ont mis fin à vingt ans de disette française dans l’épreuve par équipes. Un aboutissement pour un groupe qu’il a fallu bâtir en trois ans.",https://www.lemonde.fr/sport/article/2024/07/31/epee-feminine-aux-jo-2024-comment-l-equipe-de-france-a-reussi-a-construire-un-collectif-gagnant_6262341_3242.html,https://img.lemde.fr/2024/07/30/0/1/1918/1279/1440/960/60/0/b99dad0_5238994-01-06.jpg,2024-07-30T23:25:52Z,"Lescrimeuse française Auriane Mallo-Breton contre lItalienne Alberta Santuccio en finale de lépreuve dépée féminine par équipes, lors des Jeux olympiques de Paris, au Grand Palais, le 30 juillet 2024… [+2915 chars]"
2,"{'id': 'le-monde', 'name': 'Le Monde'}",Clément Martel,Basket au JO 2024 : une prière de Matthew Strazel sauve les Bleus du naufrage,"L’équipe de France masculine de basket s’est imposée sur le fil, mardi dans le Nord face au Japon (90-84, après prolongation). Grâce à un panier à dix secondes de la fin de l’un de ses néophytes.",https://www.lemonde.fr/sport/article/2024/07/31/basket-au-jo-2024-une-priere-de-matthew-strazel-sauve-les-bleus-du-naufrage_6262340_3242.html,https://img.lemde.fr/2024/07/30/0/0/5164/3443/1440/960/60/0/5e05fe9_bd797a2c76244da580458d4cb5bc8b5e-0-3f3abf7d98ba4470ac7adbf6fd288b21.jpg,2024-07-30T23:00:20Z,"Le meneur français Matthew Strazel lors du match France-Japon, lors des Jeux olympiques, à Villeneuve-dAscq (Nord), le 30 juillet 2024. MICHAEL CONROY / AP
Rarement prière aura été autant suivie. 26… [+2911 chars]"
3,"{'id': 'le-monde', 'name': 'Le Monde'}",Frédéric Potet,"Tennis de table aux JO 2024 : mutiques et inconnus, deux pongistes nord-coréens sortent de l’ombre","Kim Kum-yong et Ri Jong-sik se sont offert la médaille d’argent dans l’épreuve du double mixte, lundi. Une surprise dans le cercle même des initiés.",https://www.lemonde.fr/sport/article/2024/07/31/tennis-de-table-aux-jo-2024-mutiques-et-inconnus-deux-pongistes-nord-coreens-sortent-de-l-ombre_6262274_3242.html,https://img.lemde.fr/2024/07/30/103/0/4560/3040/1440/960/60/0/e5b6a44_2024-07-30t135446z-509338416-up1ek7u12n50t-rtrmadp-3-olympics-2024-tabletennis.JPG,2024-07-30T22:16:02Z,"Les pongistes nord-coréens Kim Kum-yong et Ri Jong-sik après leur médaille dargent lors du tournoi olympique de tennis de table, en double mixte, à Paris, le 30 juillet 2024. KIM HONG-JI / REUTERS
D… [+3123 chars]"
4,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",Le Monde,"L’armée israélienne annonce avoir effectué une « frappe ciblée » à Beyrouth contre un commandant du Hezbollah responsable, selon elle, du tir meurtrier sur le Golan - Le Monde",,https://news.google.com/rss/articles/CBMi0gJBVV95cUxQcFBwYVYyWS1QQmtoV044V1hGZVNGT1o2Y3hBdEMtZDNiUXd6MFZkM3VpTzJZRkExejQ4V0pGTUVXZkEtS19HS0pjbzBpdFRfOTdJU2dpNkRvaHpwTFZEQkt4T3ZIRVluNWpqeTI3bjRuLTRaa1Azam5JWUxKN3FJNXppODIyRHA0S3lqS215QjdIV2M5bFRDeUZTUzhWT3ZxaWg2eFBVOU1HeXp1c2NETl9zU1hHaW8xZUUyUHcwaU00NHR0bmY4dld1a1laaFVhWm9USThzbDgxc0RNYzQ1OWg0ei15VnhsRnJ4SU1OT3pRZTgtTUhRODkwX1FJNDlrS05ZMHd0a0RycHkxNWEzcDRKS2I2VGJaSHl3MmFrOHZfV21EdDZ2Vkk1azJmdjhSbkd3MFVPTEZQN2NLQWd4SDZ0RjQwcFBaaVV6a1pFZmVkdw?oc=5,,2024-07-30T20:39:05+00:00,
5,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",franceinfo,"Un mineur de 17 ans, suspecté d'être l'une des trois personnes à l'origine de l'incendie mortel à Nice, a été interpellé à la frontière franco-espagnole - franceinfo",,https://news.google.com/rss/articles/CBMi1AFBVV95cUxQVG9WazBsNGdueTNMaWhscXYxMkgtb2xUSEJXbnM3UjZNbFR5UnppOEFESEhSVFJmLTFBU29qRHYyM1g1OTZld19jUzRRN1RRZ190VmtzdVVhT1ZKWVI1M3NVcXdETFVPRjc1NVVNSDY2ZXNfMl9raXV0ZHpKdUVJVGhfSkt6eTlJSkp5U3lWNC1oam1RT0g1T195UlBMZGoxaHd5cHBlSV9iV0hRSWQ4eHBBUVBpRURISkl6SVZEWnhvY3B5NUw4bWk1ZGNSNF9LN0lzMg?oc=5,,2024-07-30T19:42:48+00:00,
6,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",franceinfo,Escrime aux JO de Paris 2024 : l'équipe de France médaillée d'argent après sa défaite en finale de l'épée par équipes - franceinfo,,https://news.google.com/rss/articles/CBMingJBVV95cUxNV2VrcVV4VzY0UzlzOFN5WjJKYXM2eVpVTkNtNk1YeWZMUU5KTXVBRk1MWXFrS3hwSlJyUkphRWdicWJURnIwS1ZaNHhXZHo1a3YwQ2VmOUFxaUlvQ1RSTUlZUVcyYWRVdktPSmFKX3B0djhWckxXQUhISzI1aHhkX3E2ZFNsQkFvV1gxeENNaDBNRnBrYnNwemRReW1QbV90cTFjV0dzR2Y1Q1ZmQm9mY3lpV2NtalRTRC00UWxad19zS19QUjdrekhzMDZJR2JBVHVQdWdBME9BUms0Q05OaWFoU09IZ254MHEzQ3o5c29qMnF1d3pKUjQ4emM5VVg0dGljeGhDZ2pJaEhiRWp2LXd4NFdKMTd0M0RGbjdR?oc=5,,2024-07-30T19:35:16+00:00,
7,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",France Bleu,"""C'est une hécatombe"" : la vague de chaleur en Dordogne fait perdre des centaines de poulets à un éleveur - France Bleu",,https://news.google.com/rss/articles/CBMi8AFBVV95cUxOcHAtUHFSeEpHbnhMem5DMmw0TzFVVWdyWGU1T2lkSlMtdHU4TW5WMk9rUGlMdWR6dDJvVjVzOGZWU0ZobWRBMjNubTVLd0NJcWpGVnprcWg4WUxqd2JFZVZ5V2RiakpmOXpHLWhTQUtBSk01ajFtSS01eWRMN0dkdzFsd0ppUHhvcmx5bVdJRElCRWpRaWRZcnlab3BNVTUtd0hHd2UwRTk4bG5wcU9ZZ0N4T0xGUFhUcE5LdEVJMHY5aksyanNLT0dkSE80OVRfMVFraE1YZG8xT28zM0I3V3RCOEhEMXdkUzNrTjN1dXU?oc=5,,2024-07-30T17:59:17+00:00,
8,"{'id': 'les-echos', 'name': 'Les Echos'}",Pascal Brunel,Attaque sur Beyrouth : un chef militaire du Hezbollah visé par Israël,"Trois jours après l'attaque à la roquette sur le Golan qui a tué douze enfants Druzes et fait une vingtaine de blessés, Israël a riposté mardi en ciblant un chef militaire dans la capitale libanaise.",https://www.lesechos.fr/monde/afrique-moyen-orient/attaque-sur-beyrouth-un-chef-militaire-du-hezbollah-vise-par-israel-2111349,https://media.lesechos.com/api/v1/images/view/66a92639ef311506ac03a469/1280x720/01103371014636-web-tete.jpg,2024-07-30T17:43:15Z,"La riposte n'a pas tardé. Une intense explosion a été entendue mardi soir en périphérie sud de Beyrouth, un bastion du mouvement armé chiite du Hezbollah, un panache de fumée se répandant dans le cie… [+3146 chars]"
9,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",Le Figaro,"Comment l’Algérie a perdu Emmanuel Macron, qui se tourne vers le Maroc - Le Figaro",,https://news.google.com/rss/articles/CBMitwFBVV95cUxONUhaMUQyRnRvdWpPLTJjTE5sb2Mtcm5DcUc4UVFvZUNUNjc3N0pFQTJXWW1iSVN4d1dtaGNkUWNJekdrX0lXYi11ek00VmRTMnJEempJRlladnJRamNvNXYxZ0I4cVZNZEpkbUpkall3elgzNXViVlFkRmZ6M0JrOWM0dkpPeV9fNzkzREl6ZXhhbC1mZHpBZGVGQ1F4aU96aUdIbW1nclJqQjlGWnpEMVpkellOX2c?oc=5,,2024-07-30T17:42:08+00:00,
