,source,author,title,description,url,urlToImage,publishedAt,content
0,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",franceinfo,"Possible tentative d'assassinat contre Donald Trump : le suspect ""n'a pas tiré"", annonce le Secret Service - franceinfo",,https://news.google.com/rss/articles/CBMitAJBVV95cUxQQUtMdHNQWkJDVE1IUlJZOUFtLVQ4clZqRWVNWnVmVlJINFNLQ0hUR2syWEJ0bnJMdlhDa19LWjRXV09laDdHS3kyQkdkYjByVHVnRUNaUERwZGI1RUZyZFBYOFd6LURJempHaS1pRXFMSTFtN2laNEVES21BaEhISC1lZEI4TWdZS2lseWFEcHFETnZDRm15Y3pKb2c3LVF0TlQyM2xNWmxZc2JfZjhwR0JnS3FQUkp3b3E3aTRRUy1nYVBvdXd1NVZ4d0ZnZnFRaHJKbkhoM25BNGJWaDAtNXFXLVluMGNGd2IzM0J5YXR6aDJKZ1M3RVBtSzRFM0JpZUtQNFRZZzJNTzdrZ0xyV0JOODVjaG9xZ3BFMXRjNVFlV1VvQlNTR2xNRkxTbURMaFhQRA?oc=5,,2024-09-16T21:55:38+00:00,
1,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",Les Échos,Destitution d'Emmanuel Macron : le PS laisse la motion de LFI suivre son cours - Les Échos,,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQbWN3eWhpczVuMjV3V01TVXpJbDRCR0FyMHJlX3dHcGZtV2QzdF9RX0FCdTJRMTFMWWg1UmVpakpoaDc5eWJnT2JFUTVJVlA5cWVZNnItY1JQRjhILTJCbkZoME5mV3lMcUFibTVqNzBHU1hjTUgwX2owYW9jT0tuQml2aHJNT3FWRFpVUHdMZ3ZDai12dm9GZFdQMXVNLVZQTlVHUlJUUDlaRmxHd0otMENRallSbms2YkMxSnoybENGZ2s?oc=5,,2024-09-16T19:30:22+00:00,
2,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",Ouest-France,Fillette de trois ans frappée dans une école parisienne : la garde à vue de l’institutrice levée - Ouest-France,,https://news.google.com/rss/articles/CBMijgJBVV95cUxQSUFUYWRsRXJyM29LWnVNUGhWb3NvR3Z0c19fZVhzTDRSM1F2R0ZjYzd0UDNpZWkzdUhaeEJQa3ZFa1NERHgxWTNqZkRWcnNwZVBpNnBrWFZxaEhWR0tmU00yZ3FrbUNoV194R291aG1EeVllRUxZeWNGUkZQV3dyOUhxMEJKZ2UycWFjSUZQakRfV0E1c082SXU0MzFLclVIOVoxSEhIWmU1bnlyTXdpRXppV09XbTZianFWMFBRNzZDNmZreDd5TllfMzdwRzZ0ajVMb01VaWlLSWxYVGlFM0RSZmlFbmZ1Vk1IblFLandjbFVySUpFSlJya2RGeDBUUzBpOUFKbDAyOW1HOFE?oc=5,,2024-09-16T19:23:52+00:00,
3,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",BFMTV,"Nouveau gouvernement: ""J'appelle chacun à plus d'humilité, personne n'a gagné ces élections"", déclare Brigitte Kuster, ancienne députée LR - BFMTV",,https://news.google.com/rss/articles/CBMipAJBVV95cUxNXzdZbUxRUTM0VXdwWVdja2Nnd2JCUlJQTVFkd1pQb1FTaGwwVWdaSE9rUUZnREdMMWtTVTh2M1hhODRVZjJnMWc5aVp2bGV5RDZfV0FSMkxqQXd4Z3R3dlZZZGU3S1JocXEzOUpPdnBwRlY2MEkxR3gyZmo2Q0JLS0RzbkpQZm9WZEpxUzlfaW15dEpQOXRXQWFTQkhnTjVvU3JJbXM2a1FJem1ZbElncEdJdWdZV3RtNnpBbWNOb0h6NFYtdU5mS3ZnZDAyU2pxWUtyM0tGYUJjZlhOanpNdW8ydUI1TVhwek5YUUtEbXEwSmZjRGRjZ2R1WGRkMWQtWm9vWGRJdWNwUXVQOWFZa2x6YVp3MV9DQ0tYVkV3YjUyek9i0gGqAkFVX3lxTE8xUDlVUlF6X2llcEhfV2prWHB2V3NLYTZmcFEzMlBjMktManl5cTU5Q3ZOMjFEa212RkdhYVdtOGN3dFN4eFVCRUpsZmtXRDYzSDhxTllvVVNGZXVOZnRLZy1iN19PcmhQVXJaWlkwQkUybGxWRndCVHdCOEtIeUM3ZldQSXdKNHdLNlp4cDYtOF9Ecy1jYks0SzdBcjBfUFF2SFFfSm1BRzRjM3Y1NUJHOWdTU0kzX1loaUJ5RmRTdmxnTWR3ajJrcnJEYmVwYjM3eHVPalN3WExhN2ZPV2RLR05SSmhZdnBDMUFtWkdDNkdkdWNxY21PWWZFaFROcVJjZzlYS2c1REM4cW9MOFBQRWMybDFOYTZ2N2pTMGFvOEVpQVFKSXdmN0E?oc=5,,2024-09-16T18:36:30+00:00,
4,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",Le Figaro,"Commission européenne: avec Stéphane Séjourné, Macron recase un homme lige à Bruxelles - Le Figaro",,https://news.google.com/rss/articles/CBMiywFBVV95cUxQMF9CNGVWM1JBR0hLT2tRaS03LU16Z09OdmpVbElBUF9rLXNvRFZPb2p5X05iMk41YXpETFFZWTlLRk1sdUhFX0hleVlxVk1mbWlZUEN2bWZkR1I4dzF4RXRydjVXcElCaFBFekpmMU1DaHNMUnpETm9BWTZfZzdITmY2WkhHaFdMU3ZEdWxIQy1NSHA4bE5Lak12WmNWRGpvb3ZaWnB5cEpuazNsWjFxY25ZdmJ1YW5WVFdqNk5sd01lU2J3Z3FRempvRQ?oc=5,,2024-09-16T18:29:16+00:00,
5,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",Libération,"Au nord d’Israël, l’invasion du Sud-Liban semble inévitable : «Les soldats déployés sont de plus en plus à droite, ils se radicalisent - Libération",,https://news.google.com/rss/articles/CBMivgJBVV95cUxNX1UzMDJGU2E4X2N1NlRUSDJweXhlekZ1LU1ER3phWjg5eEpRZlBpbmNrRFRlY3E3VzBXdWV5NW5nN0N3Uy02LUh5YUF6Q1l6YWd6SlFNbHl0M2hwbE53VU5DZjRfMk5LVFdEMzZUOUMyMDhTdVZQNC00REV6WVRLX09jNDlpdHFQWW1HX3JwNDZMWEtYc3E4Qjl6YmxYVVFRQ2ZHb2pEUzFHU19KaHA5dlZERGlNem14b3o3ZlhzSElYUkc5RUxqZk5vUlRvN1kyX0JkbnNsMUk3Y0xWUkQzR19wblZxOFJxTnJhUWlOR2tQT09TVG9RMS1ESDJ0V2F0RHBINUpSNnpoZ1B0YXNGVFZZZ3VMd2ZsQkNQY3Ezak1iQXNOdmpEMGRHODJ0enFtclRQdXJkVzNoNVdPdkE?oc=5,,2024-09-16T18:14:00+00:00,
6,"{'id': 'les-echos', 'name': 'Les Echos'}",Christophe Jakubyszyn,"L'Europe, victime du diktat allemand et de la faiblesse française","En cédant aux exigences de la présidente de la Commission, Ursula von der Leyen, et en remplaçant son commissaire, Emmanuel Macron n'a rendu service ni à la France ni à l'Europe.",https://www.lesechos.fr/idees-debats/editos-analyses/leurope-victime-du-diktat-allemand-et-de-la-faiblesse-francaise-2119245,https://media.lesechos.com/api/v1/images/view/66c4d9d4d12f146524303817/1280x720/0120537165371-web-tete.jpg,2024-09-16T17:24:13Z,"Par Christophe Jakubyszyn
Publié le 16 sept. 2024 à 19:24Mis à jour le 16 sept. 2024 à 19:33
Une présidente qui se sépare d'un membre de son comex qui voulait lui piquer sa place Dans la vie des en… [+588 chars]"
7,"{'id': 'les-echos', 'name': 'Les Echos'}",Grégoire POUSSIELGUE,Gouvernement : Michel Barnier soumis à des injonctions contradictoires,Le Premier ministre poursuit ses consultations et a de nouveau reçu les leaders de LR ce lundi. Il a toujours pour objectif de former un gouvernement d'ici à la fin de la semaine. La présentation du budget au Parlement va être décalée.,https://www.lesechos.fr/politique-societe/gouvernement/gouvernement-michel-barnier-soumis-a-des-injonctions-contradictoires-2119240,https://media.lesechos.com/api/v1/images/view/66e860e3e36d8531fd154358/1280x720/01201561008366-web-tete.jpg,2024-09-16T16:46:21Z,"Par Grégoire POUSSIELGUE
Publié le 16 sept. 2024 à 18:46Mis à jour le 16 sept. 2024 à 19:07
Si les ministres du gouvernement de Michel Barnier ne sont pas encore connus, le voile se lève sur ceux q… [+386 chars]"
8,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",BFMTV,INFO BFMTV. Procès des viols de Mazan: Dominique Pelicot jugé apte à comparaître - BFMTV,,https://news.google.com/rss/articles/CBMi0gFBVV95cUxPVHBHLXMwMFczNTBERjhHQmQ1TG96azBGOUxHanRXT21GNzc4dGlad0ZmZ0l2dTZGMFN5b2VYZEh1RExrQ29YdWRJQ2xUdkJtSFV5eEdEY2NOSE90ZnVUS3JwLUxBcUVxZzZtZUg3cnlzbWpQQ3hBcHZVQUwxVmk5VFpydGVOSkNrRnY3a3JVV0tLeDFSb3JvZmt6ZG9DS2JNRUVVd2t4YlFlQ3dfblpPMmhqeHRnUW5sdEJqclRIa24zd0lBa0xuZEUxWm1hbXpQbFE?oc=5,,2024-09-16T16:12:37+00:00,
9,"{'id': 'les-echos', 'name': 'Les Echos'}",Jacques PAUGAM,La possible arrivée de Laurent Wauquiez au gouvernement suscite des crispations,Le président des députés LR à l'Assemblée pourrait être nommé à des fonctions ministérielles importantes dans le prochain gouvernement de Michel Barnier. Sa possible nomination soulève les inquiétudes sur une « mainmise » de la droite.,https://www.lesechos.fr/politique-societe/politique/la-possible-arrivee-de-laurent-wauquiez-au-gouvernement-suscite-des-crispations-2119224,https://media.lesechos.com/api/v1/images/view/66e85741fdf82677a365243d/1280x720/01201562160556-web-tete.jpg,2024-09-16T16:05:17Z,"Par Jacques PAUGAM
Publié le 16 sept. 2024 à 18:05Mis à jour le 16 sept. 2024 à 18:51
De chef d'opposition déterminé à potentiel ministre d'un gouvernement « pluriel », il n'y a parfois que quelque… [+381 chars]"
