,source,author,title,description,url,urlToImage,publishedAt,content
0,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",franceinfo,Présidentielle américaine : le candidat indépendant Robert F. Kennedy Junior suspend sa campagne et soutient Donald Trump - franceinfo,,https://news.google.com/rss/articles/CBMikgJBVV95cUxNemtFRHlWa1lrclhjX2poUVVFWWRsWnczeG16d29JMGFnRjJuV1E4ZnNhckVYUlAzMmllOHA4ZFNGWXh2bGtubEI5YVIyT0dFMy01VXhIS0lBTTZXeUlaeXlQeHY1QUlNZGZQUzdpeWdjeW1ieV9ic1hRSGJsQnJhRk5LZjhTTmFrSzNiX0oyVzdhSTN4eDBhb0tuYnFHNDBzcEZhNDBwV19Tc0hjQzBTMUZfWGZfY2dsdGtTMEV6bWVnR0VTQndGUkUyT1daTGN1WGwwbFY5SzJXTE1Zd3I5ODNvSXVydDJEQmJQVjFLVVp5NmIzdF9GOTVDQlE2dFktWGVHVHBlNkJnd29DZTg2TTh3?oc=5,,2024-08-23T23:45:43+00:00,
1,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",BFMTV,Allemagne: une attaque au couteau fait plusieurs morts et blessés dans la ville de Solingen - BFMTV,,https://news.google.com/rss/articles/CBMi6AFBVV95cUxQVUltTUttSmMyU21TeDlBWENaNkZ0aUZpRnJBa0JwRjJGYXBGWU9OMjJFOEhEXzJZaGZoc1BxUDZtejFBWDRkTHFkZ2pyNG5yYlNLOGpVMm5hbHVXYXN1YndxSXZrd053bVFNb0ZfX21BRmhQU09Qem90QzBiYl9na3JNSmhhb241d2x6aThfQ2hsZnViYk8wdXdTclRIcVJXbi1rZy04V2YxcHBqOXBteXAwSWhMVXR4bXA1cHVueXo3cl9LN1dqYm1sVklFN0FhVGtFLTFfYzBmcFZ6NjVic3dSQWRqU2Q1?oc=5,,2024-08-23T21:22:04+00:00,
2,"{'id': 'les-echos', 'name': 'Les Echos'}",Solène Cazenave,"« S'ils n'ont pas de Premier ministre, qu'ils se taisent » : Jean-Luc Mélenchon ne jure que par Lucie Castets","Aux universités d'été de La France insoumise, Jean-Luc Mélenchon a accusé la droite et le centre d'être « incapables » de s'accorder sur un nom pour Matignon. Il proclame son soutien à la « candidate unique » du Nouveau Front Populaire, Lucie Castets, qui sel…",https://www.lesechos.fr/politique-societe/politique/sils-nont-pas-de-premier-ministre-quils-se-taisent-jean-luc-melenchon-ne-jure-que-par-lucie-castets-2114992,https://media.lesechos.com/api/v1/images/view/66c8f2e374c3eb1a51025499/1280x720/0120657695837-web-tete.jpg,2024-08-23T20:36:40Z,"Retour à l'envoyeur. Aux universités d'été de La France insoumise, ce vendredi, Jean-Luc Mélenchon a attaqué la droite et le camp présidentiel sur leur incapacité, selon lui, à s'accorder sur un nom … [+2250 chars]"
3,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",Linternaute.com,Retour des orages ce week-end : 19 départements en vigilance orange - Linternaute.com,,https://news.google.com/rss/articles/CBMivAFBVV95cUxPWnl3Q1VmY0lPY0J6SnEyQ0paZk9ucnJud2Z4U09nZ1Y1cG15dkc3bTdsMy1nZ3pMbzVGRWcwUnNZTGZwVUdRSHdoRHBLbVdJMkhzYXl5V1lqcWlTNGNZcHRxN3JBbURMSzhkanh1U2ZUcnZEdnVLZ2hkMTdYLVZieUVqMFk1bWRRWnRDOUpWcGQ1cnlhRm5vNWFnalItbzhsVDJvSlEtUFNYVnhMdFNadUxvdlo4d3Nyak10TA?oc=5,,2024-08-23T19:30:49+00:00,
4,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",franceinfo,VIDEO. La CAF de Grenoble teste la suppression des allocations pour les trafiquants de drogue - franceinfo,,https://news.google.com/rss/articles/CBMihwJBVV95cUxPZjM4ekpfUV9wbTNIbFRnT2dkWUVTNk1HT08xakxwNHlnX0FCWF9teDBZemhwaVJlSUUwMC11Qy1QVkZlWUlrT0dyNEpMQlR1Q2xyQVMtQ1NqN3VEbVlDeVRaMG80d1hPaUVCRUh4eTNfcFpKRXdOOFdUeUlSckF3UXJCc2VHbWRPNUZVYUJPZHYyRmdldFprSS1Yd0ZXbXQ5ekJrSmVJU0dCYnByLTNhYVJFcWNhQkJnYnhnSlBxQUVVS256bXE5MWs3bjBhRUlneW5Zc2FSZzlrbTI0bHd0TmwxN0tEbGstYmJiWWgxLTVwT0J3SDByMlhlQldSSEU4bG1rRUk3NA?oc=5,,2024-08-23T18:36:49+00:00,
5,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",Le Monde,Angoulême : des « troubles psychiques » relevés chez l’homme qui a tenté d’incendier la mairie - Le Monde,,https://news.google.com/rss/articles/CBMi7AFBVV95cUxQMUV1NlBzSkQ1OVVGS0o2UG5pNlhXLTRsbTB5T09PcTh6c2ZpMWdnVU5fcWQycE54d0lGUVcxTksxeVdLWl9CaE51MFZwNjJaMHNmaHByMUl2clRfUXNTYmxrR0NMaXpjV1N6WEJISXlnbjZMTFlENGJsd2J2Unp5UzRwaUJpSTNiVjQ1SjE5X3U4OVQ0QzJLT05YSXpwR0VlNXNUSVZiNDh1NkNhMUhhMlJmeXJlVnpMNE4tUGlSN3RQRVBacV9oNkhiLTRINmRxVXpxTE5DdHNuWXJNOUlaVVN0RzBWbmZTTmIxVA?oc=5,,2024-08-23T18:34:38+00:00,
6,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",actu.fr,Emmanuel Macron est-il obligé de nommer un Premier ministre Nouveau Front populaire ? Les options du Président - actu.fr,,https://news.google.com/rss/articles/CBMi4gFBVV95cUxPQ3VHR0ZibkF2WF9Fem9nVWJWb1JHSkpMek1LMGlJNnNNUk1nT0xZazctU2x4NXVrNGlQUFBKQnd4ckt4SWM3Zk9LcUZfaFFadmo2a0kzNWN4eVpZSDVISXBJNk1jVVRDSktYR2hyYWc2X3ZkWE1nVVNVYzRHSGtKZUMzdUdEQjA4UmwzS0ozeXZJem9KSTNBMV9lRWVPRmdJdk9vU2VjOVBFdjNOMk1TZm5NTHl2UlFxY1ZXVU9KUkhvUDF1M3Q4VlZGY1VjcmwtRzBCTXRFNnNUUDlKUWl4VWhn?oc=5,,2024-08-23T18:06:26+00:00,
7,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",Le Monde,"Laurence Nardon, politiste : « Kamala Harris développe une vision résolument optimiste de l’Amérique, loin de la vision apocalyptique du pays présentée par Trump » - Le Monde",,https://news.google.com/rss/articles/CBMiwwJBVV95cUxQRkN5cXhCcHVEcGdWMlliRWItNXRVVVc5RkMtUEs1WUkwTDB0NjNGbTlUaXc2WFNVbnZyRFk5bHJrY1dNYk1tRkU3TWxjT1dQOEROc1ZKR1A0Q0hFc1dlYlVYZ3VSbkh6bTdqQ1JEUDhIYzJiTDFtTGdXREFxTWJ5WUhqbzFZajY3eVhOZUZvcWRWVjRRQ09wSTBlMkdiNXNfTVZxcEQ3T2VDTlpHbENxUTZJR0NpcGt0Ymx0N3RmMTktZnkxZ0RKb0xpWG5vRjFxRDVZVFhOWnM1T09DSGhSSkFDaEp1TGxOV09kUjEtajNYT3l0UnVZXzlsLXA4bHVTZWRhRE5iQ3hwcEs0V0t4cDNyempsMWhtNTlQM1dVQXRGNHZGWnk5RjZlXzVuZG5Ubm43NV9heWh6M2hPNmF3R0Z4VQ?oc=5,,2024-08-23T17:30:03+00:00,
8,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",Le Figaro,"«Il va falloir s’arracher» : à Valence, les Insoumis veulent encore croire à Lucie Castets à Matignon - Le Figaro",,https://news.google.com/rss/articles/CBMi1gFBVV95cUxPczloOTRFaU1Ub3FOQjIyQXZGbnJyV0paU3lKLURTa2FrYURYb0NzTExXbE5INkJxQUtjS2JXZ2JsTzFVdmNWSmxGMXBHaEh6STVuc1BwdXYtSEo3Z1F1QVoxMFhyRVdtMDBScF9UVGdQVGE3dkVQU0MzcFlkSGVndk9oaVMtcVFjTUhfTnNNVTcteV9yQ0h5UlRTNEk2NExDblhUMFhfNDU5cjVMUnBqbGlFVXhLNVFlSnVZRnRSMlpfVlJwVXBSMlFlenFwN3VZTzFRMjdR?oc=5,,2024-08-23T17:25:20+00:00,
9,"{'id': 'les-echos', 'name': 'Les Echos'}",Florian Maussion,Wall Street soulagé par la future baisse de taux de la Fed,"Les principaux indices de Wall Street évoluaient dans le vert, vendredi, après le discours du président de la Fed annonçant un assouplissement monétaire. La progression était toutefois modérée, Jerome Powell n'ayant pas répondu aux interrogations sur le rythm…",https://www.lesechos.fr/finance-marches/marches-financiers/wall-street-soulage-par-la-future-baisse-de-taux-de-la-fed-2114978,https://media.lesechos.com/api/v1/images/view/66c8b5a7152ef05a807759ac/1280x720/0120614112334-web-tete.jpg,2024-08-23T16:15:30Z,"Fin du suspense à Wall Street. Suspendus depuis plusieurs jours aux lèvres de Jerome Powell, qui s'est exprimé ce vendredi à Jackson Hole, les principaux indices évoluaient dans le vert à New York à … [+253 chars]"
