,source,author,title,description,url,urlToImage,publishedAt,content
0,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",Le Figaro,"À New York, Donald Trump au Madison Square Garden pour une démonstration de force - Le Figaro",,https://news.google.com/rss/articles/CBMiswFBVV95cUxOQTVSenltU0x3RjZmdFhvTHYtaEVtVlE5WnhKOXNUa0ZDMmxZZHdRemg3Y3BDd05paFlyeGVSS1lvbElEdWpHck1vWjBqbzZpay01NDJHQmNfUm4tVXRMMFF6VTVUb3ZBMG1oRENZSFRXc0hfc0xVQTlnZVBjckZCSExDRi1fTDAyTzdkal94Y3JmYmVQRzF5ZnVMYmo4WTVQaC1HM1RhNzVlSTFtOTNGVjNCZw?oc=5,,2024-10-27T22:37:00+00:00,
1,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",Le Figaro,"Guadeloupe: un surveillant de prison «ébouillanté» par un détenu, le fonctionnaire opéré en urgence - Le Figaro",,https://news.google.com/rss/articles/CBMi2AFBVV95cUxNbTFMckJJTFM5SXRBT1RWMUkyTWJEb2h3NVlvMW1BeExXYjBFZjJxa0twMkMwMlY0Q2d0bnRvWkhnOVd1UkpWdm54NEg0VFl1RzhvaDJiTGkwbkxzWGN1ZzFPN1RPeTVYYXppYmI3N2VhSklWcHBwTVRzMHZLWno4MHBIMVJMUnVWNHlkVnM1UnBVVFE5RWYzaV9IUFZ5UHhXaUs1b3l0b0UzUkg4aXVFTE1KQUVHS292ZkxzTHp4X2ZQdVBiYmR4RlRuRzlCV0xjUTJJWXFKTnQ?oc=5,,2024-10-27T22:03:52+00:00,
2,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",Le Journal du Pays Yonnais,Spectacle de La Machine à Toulouse. Record de fréquentation ce week-end pour l'Opéra Urbain - Le Journal du Pays Yonnais,,https://news.google.com/rss/articles/CBMi3gFBVV95cUxQOV8xdDB2YnlORXc3aERldVVYdzZRN3F6SGl0dHZHaHhZOEZCUXE5YUVOclc1MGVkbmpMZE8wbE5qR21IN1BnVnR5eGllYy1VME9iTXlkT0JKYnk5Wm16MFBuM0lrVU9VSlRsWUgxdVBTZVQ3YUcydjJMRXJxRGUxc0JYRXUybG8zOXhqOG9wX2RqN1FCb2g3UkFaRDhjOHlzeDNGdE1Da0FrNUdseFlfcHU1Yk9NUzI2emd4V0EtZVRJRHVLb1hXZnlpZXoyeUZlcXRFUE5sWmF6RVhLV3c?oc=5,,2024-10-27T21:29:34+00:00,
3,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",BFMTV,Riposte d'Israël sur l'Iran: réunion d'urgence lundi du Conseil de sécurité de l'ONU à la demande de... - BFMTV,,https://news.google.com/rss/articles/CBMihAJBVV95cUxNazF3YnYwRHRkcnZLaGVSb1lQYVI1bjRqWkViWVQxNzlMU2Fzb2tBOEJsX1dKaHl1Q0V1WEMxMGlQNmZuVGRZQWlUcWhwc1JQcU9MTkI2ZlZjOVI5VVctd1Q0MzRFb2NVMlljdnQtdlV2UWxvSmtuNXNGUnEwVHVEWkROV3ltdV9ZVVhMLXhBMldWSGhXSHRkNjJhckhHUUZZZ1Y4VE9RX21FY2xEWFpPeEF1aEY5R3hpOHBXUDR3NkVBR3h1OFY4akRSdUNJc1BBZk9jeWFVaUdsTkZ0ZVI5cDMyRmJyNHlGVkFsd0htUmtwNnVqNTg4YW9QYVZJcVl3TXNyS9IBigJBVV95cUxNTjZNempzLW9LSldKQVl6Q0pCbGh0Sk5MbUVpWVlyVnVEOENZQTJDS2h0T01GazlzNU1pOEZlU295aC1WNHlJXzhrOFNDOE1TVUxlOWZyaHN3b09yZV9uSjM5X1dhZGljTVI1aUZmYVp6MnI4UmlQT2d2THlyNl82TU5RWW9SNXJ2TG9pLU1uS0RDVDZVLWlYMmxndjN3b0NYSlMwbHZjSnZ1SXpibmYzeFotLXJveng3Zkc3LXlEYk9Gay11azluY3hLdlRwOTdaajdoMENzZnZ4ak1BWHpmTEFhLWFIQlEwcWtYM1JBS0ZvMTAwVVA5X0RmWGtMTzlFVUg3cFk1UXBHQQ?oc=5,,2024-10-27T20:52:32+00:00,
4,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",franceinfo,"Arrêts-maladies des fonctionnaires : ""Effarement et sidération"" de la CFDT qui juge les mesures du gouvernement ""vieilles"" et ""inefficaces"" - franceinfo",,https://news.google.com/rss/articles/CBMiyAJBVV95cUxPSlM3MVBaSGVWaHdDYVlPbm1vUmQ3MGJZNDhRNWJuakFOazlIOS00UDBmUlZsNll4Vi1HaXpqQWhETngtck5jX3VXa2diOUdGbHM1NTQ4R2tucWFVcDBvU1hoZjZITi0xdW93QndVdE5RdV9aVFBhUHJDSjBGUVp2YjFmSlg0bWxMWUpzYXBsNkpVWXluWTVDT012SmZUaE5WM2NhZ2RSMjBjUUJ2R1pNVVpzTGdZMnVYemQ4czI3SFIzNDBJM3kzU3B2b0RILUdPYllDaTB1bVpmQmxTcUFkX2VCVGdrRnFTZ3NxWlVNekFvZ3c5N0hQOHJzdWFManpFRVdjY3llcjFvZnVJakxlSUU1aEdXREljNFNhY1JOdFdJRFFpTnJrWjVMUGVOekJ5ekMtb0N6aTQzcUVKZmtiQUpQRjc4bml6?oc=5,,2024-10-27T20:34:16+00:00,
5,"{'id': 'les-echos', 'name': 'Les Echos'}",Christophe Palierse,Automobile : Volkswagen cherche à économiser 4 milliards d'euros,"A la peine, le groupe automobile Volkswagen cherche à réduire les coûts de sa marque principale, selon le quotidien « Handelsblatt ». Diverses mesures sont à l'étude et discutées avec les représentants du personnel. La fermeture d'usines resterait une option …",https://www.lesechos.fr/industrie-services/tourisme-transport/automobile-volkswagen-cherche-a-economiser-4-milliards-deuros-2128087,https://media.lesechos.com/api/v1/images/view/671e971ba5d9207c551a237b/1280x720/01203324630620-web-tete.jpg,2024-10-27T19:40:00Z,"A la peine, le groupe automobile allemand Volkswagen cherche à réduire les coûts de sa marque principale pour un montant de 4 milliards d'euros, a rapporté dimanche « Handelsblatt », citant des sourc… [+2147 chars]"
6,"{'id': 'les-echos', 'name': 'Les Echos'}",Nathalie Silbert,Le nouveau plan du gouvernement pour économiser 5 milliards d'euros supplémentaires en 2025,"Le gouvernement a détaillé ce dimanche les mesures qu'il comptait mettre en oeuvre pour porter de 15 à 20 milliards d'euros les économies budgétaires réalisées par l'Etat. Au menu annulation de crédits dans les ministères, un tour de vis sur l'indemnisation d…",https://www.lesechos.fr/economie-france/budget-fiscalite/le-nouveau-plan-du-gouvernement-pour-economiser-5-milliards-deuros-supplementaires-en-2025-2128085,https://media.lesechos.com/api/v1/images/view/671e82def475a11b2d1986e6/1280x720/01203308912016-web-tete.jpg,2024-10-27T18:13:45Z,"Les débats sur le volet « recettes » du projet de loi de finances 2025, freinés par les milliers d'amendements déposés, ne sont toujours pas clos à l'Assemblée nationale. Et déjà, l'examen du second … [+3895 chars]"
7,"{'id': 'les-echos', 'name': 'Les Echos'}",Leïla de Comarmond,Budget : tour de vis en vue sur les arrêts maladie des fonctionnaires,"Sur les 5 milliards supplémentaires d'économies que prépare le gouvernement, 1,2 milliard proviendra d'un durcissement des conditions d'indemnisation des arrêts de travail pour les fonctionnaires, avec un passage du délai de carence d'un à trois jours et une …",https://www.lesechos.fr/economie-france/social/budget-tour-de-vis-en-vue-sur-les-arrets-maladie-des-fonctionnaires-2128084,https://media.lesechos.com/api/v1/images/view/671e82c178455465383d5a69/1280x720/01203315370920-web-tete.jpg,2024-10-27T18:13:16Z,Le sujet n'est pas nouveau mais le gouvernement n'avait pas travaillé dessus dans son premier train d'économies budgétaires. C'est désormais chose faite. Sur les 5 milliards supplémentaires que l'exé… [+4502 chars]
8,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",Le HuffPost,"Dans le Var, un pont « plié » par la pluie bloque des centaines de vacanciers - Le HuffPost",,https://news.google.com/rss/articles/CBMi8AFBVV95cUxOY1dGdlNzZ05ZbmVXNXJ6MlZnOWdFWEhDSGxNTl9KZEoxbEhmeEdXbVZtVXRzdnRfcnJjc0tJcFhyVTFScWJWejJ4OTR0OW5JeVZiSl9sNXdNeHBheDktV0UxVHdDamYyYlhoVzdRZXFRb1hpVGNKcU1xTFBqSnQxaFB2WnpxaEw1bVBUbWV4UVBRYVl6TEVVNFVYRHNSbW1JZ3RNU25kRnB6NUtrV2Q1d1NNS1NfZWdHdWVITnN4ZXkxdzdXX1VJM2EtNTJLVGtDMVNTdVVSZXVveTNKTE1VOWh0WkRyVnE4ejZGeUQzaXM?oc=5,,2024-10-27T18:01:57+00:00,
9,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",CNEWS,Loire-Atlantique : dix personnes interpellées après une manifestation anti-RN à Vertou - CNEWS,,https://news.google.com/rss/articles/CBMivgFBVV95cUxNamszcmkwdjViNjloNTBULXNrSlhFUzlIYThuNDhYeTlkSUJkcmFxVVg5NGtfSFdVWkxBM2EzekZPajBEdHhkYzkyRVRkUHlXVUhwMGpXZkZVb2VmWXJBRWtMSmJLMzI2YllFQ2REZEMwQWg5VlBxMkhCUDhiQkRxUEVSdkhlS2RkeGk5NWV1bEh5WHpQWUFibUx6cF9mYzU2NVRRREYzeHYyVFFIckxSVWt5ZnBEMkJxV3A4eUhB0gHDAUFVX3lxTFBWMU40d1AwWHZkMk10dEdUWGJrcGVoUEV1Mk5tZGtPVEhOOGFIdVFXZjRaZ3dNQ24zc2I5SHhtYWpESGZuTERSdXVEeWF3TTE2RXNtd3pfa3dkRFpLUlM0VXBnd0tUWW1MeW94YjRua09KUHpTRVVDaV9ZdVo2cURLbG14U0c0NkdPWWduZHVoVWxZOTlscEJ6TlMyNmZpTnUySzR2MUVyN3Z2dVFXSUVOYmE1RWRfc251anNocHFtcnRscw?oc=5,,2024-10-27T17:25:37+00:00,
