,source,author,title,description,url,urlToImage,publishedAt,content
0,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",,Google News,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",https://news.google.com/rss/articles/CBMihgJBVV95cUxPbUMwTld3bGN4S3VsS3hxNWpETjNkUkd3cWNtc0lmamRiM25MZFVyc2dVOTJ5dVlmWXRDVGFERDg4RUpmdkhrX2xhOWgteG42LWw4X0J6QzRtam80X2gta19Wb0RSSmVQTURBV3puNXZuWkdWZGVYcWxDQ01fNFBYTnMxeWpjVGZIcEQxZW5IVUtXazZPbi1QOHA2ZXVYR2puSVJCdmpUdHA5WC1XQV9jZUFiMFFsM3piMXZHczdxZnBFMHo2a0dWNmVQQjZJRDBBbHpKYjNFU2hzSWMwZnBUR2hUX3lQbnF1YlJ0d2FjWFVIZnlDWGJ1SGJYNkNWTUdOMXNVM2F3,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300-rw,2025-01-10T23:03:45+00:00,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
1,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",,Google News,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",https://news.google.com/rss/articles/CBMi3gFBVV95cUxPSWtwUFI2dmtRVnhVX0lUbFI3Vm44MGkwMEFfMTZvLWxrYkw2VzJLNTFlakw5QjlVd0xmQXBjUXQ3MjFUeUFwYXlrOF9xSEN1dnVZV2lPZS1PODN6SDI5bEdLNFAyeFlUMGxwYlpBek9LNmNzWm5MaE1NQlVxLWVvTWtIbFFSbFUwM0I1RllhbC1td3ZYSUJKNTFuVDFnX3FqSENmWEhyREJuM2NVNjNoWXZxdW1rT0Q2cHF4YUlNMlFQNnBsRENncEFWMW9YdEZfeTYzT29kMFZLU2JTbGc,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300-rw,2025-01-10T21:10:32+00:00,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",,Google News,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",https://news.google.com/rss/articles/CBMiwgFBVV95cUxQbDVqUFpJN1oyczNjeXFuQWNudjM3dUlzenA4WFp4VlVDVE9UaUlwT1lCUUp6TmJORG9RU0FzZkJPZFZjOXM1ZFpmLXFHT2xfNDJ0dlJVTzI3d3dRUzJISThVV0NXYldMbDhFYzFLMTgzU193dGxsUFlENFJOcG1zMENwRWRMbmlVSlRvRV9CbHZRak01eWluYzVkMVJKQUkyd1J2SkVqcWg1NjlQZHlYV2NpUmRpMUd4eHpLeW96NzBqQQ,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300-rw,2025-01-10T20:59:00+00:00,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
3,"{'id': 'les-echos', 'name': 'Les Echos'}",Hortense Goulard,Etats-Unis : la Cour suprême semble pencher vers la mise en oeuvre de l'interdiction de TikTok,"Les juges de la Cour suprême ont entendu, ce vendredi, les arguments des avocats de sa maison mère ByteDance, ainsi que du gouvernement fédéral. Ils ont semblé inquiets des possibilités pour la Chine d'utiliser les données de l'application pour espionner des …",https://www.lesechos.fr/tech-medias/medias/etats-unis-la-cour-supreme-semble-pencher-vers-la-mise-en-oeuvre-de-linterdiction-de-tiktok-2141909,https://media.lesechos.com/api/v1/images/view/67817f3c6cd8041d42044297/1280x720/01303266537729-web-tete.jpg,2025-01-10T20:12:39Z,"Les juges de la Cour suprême semblent enclins à se méfier de TikTok. Ils doivent se prononcer bientôt sur une loi imposant à ByteDance, maison mère de la plateforme, de céder son application, sous pe… [+3214 chars]"
4,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",,Google News,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",https://news.google.com/rss/articles/CBMiggJBVV95cUxONENjMHlpZW9XU0dJSTlRN1BrWnl4N1F5NVljSjVIRktmSFlUTXdIeXZqeHZrcF9KeE1Cek43R2ZyYnBjSzdoOE10MXltaFlKbGpreHRJaXR6SEVLMW50bG1JcDVMemZkRzAyNDlYU2R1VXAzend0anB3dlNkT05MU0llNE9TQ0tzZlJ1QUF6cXhkdGdLSUR3eU9tLUhHdE9aMXZTZTRaeTN0UWxrWGdVQnp1NGZycGR0Q0U5ZURrUUItY0s2ZGludmtIY0JrUm9nVllmdU5YbnpKS1JjWnpTalZObWxTTnEycHZKZHhZZDJXYkdrY0R6SW5OUUtnREhncXc,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300-rw,2025-01-10T19:56:00+00:00,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
5,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",,"Enquête sur les collecteurs, la « Brink's » des dealers - Paris Match","<ol><li>Enquête sur les collecteurs, la « Brink's » des dealers  Paris Match
</li><li>Des sociétés du bâtiment suspectées d'avoir blanchi 94 millions d'euros  Batiactu
</li><li>Île-de-France : soupçonnés d’avoir blanchi 94 millions d’euros issus de la drogu…",https://admin.google.com/ServiceNotAllowed,,2025-01-10T19:25:37+00:00,"We are sorry, but you do not have access to Google News. Some reasons why you may not have access: 
<ul><li>Your account is managed by an organization that has this service turned off for its users.… [+306 chars]"
6,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",,Google News,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",https://news.google.com/rss/articles/CBMiiAJBVV95cUxQQ1lDWkhEcGJFcl9SQXVYYURxQ0Y2S1V5OVpIOVJnQXQ3TlpwODhXWU80SW9hY3NhVnVaTFFoZ2VSaW1HYVpubk4yU0J3ZHBJa1pRNDBLWTRPcHFUYUxSOElvbEh4YjhiT1g3WjdGdU5SLXZqbkxHdUgtaU1jMTRGOFlId21EZVhlbHlqTUNsLXJNRXNGNGRGNXFYbTRhaC1HeGFMWmNha1hlM2NUYlVZb1p5UE85aE9uV0RELVVVd0RnY3dzUVdQRWduQS1mQXZLbEpOZjRjSlNMbXU4WTNxbTVsQWppVl9mSFc5OEZkWG5Tam1DS2k5N0lCY0xtNlN4QXdodTRuamY,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300-rw,2025-01-10T19:13:43+00:00,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
7,"{'id': 'les-echos', 'name': 'Les Echos'}",Marie-Christine Corbier,"Parcoursup : pour lutter contre les arnaques, le gouvernement va exclure certaines formations de la plateforme","Le gouvernement s'apprête à publier un arrêté pour déréférencer certaines formations de Parcoursup. C'est une « première étape » avant d'autres mesures, annonce aux « Echos » Philippe Baptiste, le nouveau ministre chargé de l'Enseignement supérieur et de la R…",https://www.lesechos.fr/politique-societe/education/parcoursup-pour-lutter-contre-les-arnaques-le-gouvernement-va-exclure-certaines-formations-de-la-plateforme-2141908,https://media.lesechos.com/api/v1/images/view/678170b6759c2601fb3e100b/1280x720/01303260186002-web-tete.jpg,2025-01-10T19:10:35Z,"A cinq jours du top départ de la formulation des voeux sur Parcoursup, le gouvernement s'attaque aux formations problématiques sur sa propre plateforme.
« Il faut une régulation qui permette d'avoir… [+4034 chars]"
8,"{'id': 'les-echos', 'name': 'Les Echos'}",Ulysse Legavre-Jérôme,"Budget 2025 : « Sur sa faim », le RN fait toujours planer la menace d'une censure","Reçus à Bercy ce vendredi dans le cadre des consultations sur le budget 2025, les députés Jean-Philippe Tanguy et Sébastien Chenu ont mis en garde le gouvernement sur « les conséquences » que pourrait avoir une politique budgétaire identique à celle de Michel…",https://www.lesechos.fr/politique-societe/politique/budget-2025-sur-sa-faim-le-rn-fait-toujours-planer-la-menace-dune-censure-2141906,https://media.lesechos.com/api/v1/images/view/6781649750cb1d7c2c187088/1280x720/01303260897817-web-tete.jpg,2025-01-10T18:18:58Z,"Ce n'est pas faire offense au Rassemblement national (RN) de dire que depuis le début de la semaine, tout semble se jouer sans eux sur le budget. Reçus à Bercy ce vendredi après-midi, les députés Séb… [+4289 chars]"
9,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",,Google News,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",https://news.google.com/rss/articles/CBMi3gFBVV95cUxPQ2hpUDQ4WmppNXdZN2N1dFRWZ3o3eFVxRENnNG4wM0tKMy02U1VyenJmSTZacU9yc3pRWlR6S3ZaaVdvZzhkZzlzYUlfcFI5Zm9ET2ZZOUtuaGg3cmY5Y0ZjRlpvWmRWSFJGWUpubFdEYi1DdkVXbUJ0Y2hOR3ItN3dUVGktWjJjbTRGZmM1M0Nwa3ptU3hUSS1USy1iVkRvdEJZRVl5NWF5bEFJUTgtYjZ5cWgwSXF1SURmTGl0d203M2pwWXR1Qi1hYnBwM0tScldfUG1tSGNsZ0ZNUWc,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300-rw,2025-01-10T17:49:35+00:00,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
