,source,author,title,description,url,urlToImage,publishedAt,content
0,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",,Google News,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",https://news.google.com/rss/articles/CBMijAJBVV95cUxNbkdfZDdHUkl3ckdSU0xaaHR4UERzSThxUXcxbG5jcXU1YVlQOU9YNFFUQmVqTXVHZ2dOWlllVDZqS0w4MkVibnVlUzJBLVAybkduQWg4WXp6cWIzZS1LODhMcWVJSlNCb3B4WHRCMXlkdy01MHo1X2V5aGNQZkozTjlRQWhqVm5HVmprTDg3ZGhjblV5Q1I2YUdxbFZhM3VONk1FbGtKYXJCOElGT0l1UWdVVU5vWTJEME5sT0ZYR3dVY2MyZ0tuMnBWX0UyZjExWG5aY3BOLW5Iekg1d1pRUUFQLUlSUUVUMnRCY292Q2Z1WU0tWTFYYjZHU1RjMkE5RzVwVmVrbFFNTTR3,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300-rw,2024-12-27T01:04:24+00:00,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
1,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",,Google News,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",https://news.google.com/rss/articles/CBMi4wFBVV95cUxOdHByUkZ0TnBGdW95eXAyaXhqaDRMazJTUE5CdWR5Z0pQelM3LTR1Q29famV5dWFPQlYxd2xqRVAyM3QyTVRTRml6T0gxbGEzU2ZhNW5tSkdEVENwQ29lMUlpYXVhMkFvUVVRQmc4UDg5UVhSSFh0QkpuV0hFRzFkeXloaEVyNlVJN3NYUEYzLWN0Z3Z0clJFa2pzLUkycDh4QXd0SkZmVURNMUM0ZFJVV2pENFhJbU9oRjcxZHM3eVlES3dtZ1BTS05IUDVZSURhU0NIYy1HZXZqanNEUVZIS2xaRQ,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300-rw,2024-12-26T23:01:10+00:00,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",,Google News,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",https://news.google.com/rss/articles/CBMijgJBVV95cUxQQ0NsSXU0YnZhUDRGQmpCVVRQVWdyT0xZalU3ZWdXT2lQSU1BRGYyYlJ3WDJhYUpQX3ZpOGpVLWxES2ZyYTl5a0xRSzRlQlVFSV9QUmR6ZXFzV2hHdklYQkdta20yOFJlQVdEN2pycEczS01IRENxTTE2aVNPSW5HSktFblpCb2RaNXVKd2tKb2hfOHNCOHlaYldITzYwQjU4amRETFAwazI2RTFaQXczZWpvVlFvVDdsMmhqMjZRWi16RzFRRHBGWDRHZGRJVXNmcEJkQ05iTTd3OW10dDJDUlI2MkRBSTE5dXcwNXZNQ0pNZEhtRE11Yk9ONVFuY2k2eExTTjVTNjA5Um9HLXc,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300-rw,2024-12-26T20:34:00+00:00,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
3,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",,Google News,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",https://news.google.com/rss/articles/CBMipwFBVV95cUxOcUlUYVJjci1Qby15bzVnc2dqdjN1aE51Z1JyRlJuMzlfaG16RUtLUVdxakVpS0lCb1NPQkNfMXA3dXNvSm5BRUZ4TE5GdkpoUVRwT3hDcm9seGZ2ajNvYV9ZNHJRSm9fM2YyX3BXejc0dW93ZWdtTHdYdlAzd05WZ2w1dVlRUUlGRHg4clhQT0tELTVUd2sySnBlSUxEcW9MVHp0ZVhyZw,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300-rw,2024-12-26T19:46:10+00:00,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
4,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",,Google News,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",https://news.google.com/rss/articles/CBMigAJBVV95cUxNaTIyWW9BaHlCMnE4NENsTWlaT2JGQjFsRVM2TGNLakpwR2tVRE1WOWkyT0dqQUFYdlBCOUZjblFVTHJIZE14TzRjYXZaQVB6MG56X3ZhYXhndGNFNVRTaFVNdDMwTmFNcHVIMWNFenpOTm5MUndmUDhqeEtkYVQ0aFZ1V2M0ZVhxbTc3Nzk5NzEtNGR2dzVXdVk0Y000bjlicmM4dTZ3ZGxkVTJ6NWlPdGhBWFJ2RDFwck1SZWpEdFF3ME81dW04eVZsQmF0dWk1WGhvZEl5Tjc4bjhLamg4U3RpYWpOVWhUSVR2cG1VckZ2Y3lOYVVUZlFweXk3d0hu,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300-rw,2024-12-26T19:29:57+00:00,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
5,"{'id': 'le-monde', 'name': 'Le Monde'}","Jérôme Creel, Thierry Madiès","« Les bénéfices de l’Union européenne sont systématiquement sous-estimés, parce qu’ils sont considérés comme acquis »","L’Union européenne produit des biens collectifs, elle apporte plus de stabilité et de sécurité que ses Etats membres pris individuellement, affirment les économistes Jérôme Creel et Thierry Madiès dans une tribune au « Monde ».",https://www.lemonde.fr/idees/article/2024/12/26/les-benefices-de-l-union-europeenne-sont-systematiquement-sous-estimes-parce-qu-ils-sont-consideres-comme-acquis_6468688_3232.html,https://img.lemde.fr/2024/11/25/0/0/5200/3466/1440/960/60/0/7c3c681_1732541519817-pns-703179159.jpg,2024-12-26T18:30:05Z,"Le 1er janvier 2025, leuro aura 25 ans. Ce devrait être loccasion dune fête tant cet euro a pu être décrié, avant dêtre adopté par les citoyens européens. Mais entre lélection de Donald Trump [le 5 n… [+2049 chars]"
6,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",,Google News,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",https://news.google.com/rss/articles/CBMingJBVV95cUxNVEh2eG1mYTRaRjFhZllNdkc5elZjSzBLZ282RGJsWXZFNnB6Y2pfUnVaVHlZcEJReTcydGVTODFkVlMtM3huMjRBMVd5Yld5WnhORk4wT3VDM2pEMzJ5N09CZlEzOGhYVWFBc3BCOTMxay01bkp3NGp1Wmd0enREX3lZTjJGcmtYSk1ZSEZRYmNGbDBCTUZPZFVwallUVW9XYjVqSHlCMFEwZ2tsQU1SLVdsOUtkcmY2bVZQZ1pBa3h1RUFRejlaRGxNQWJ3YU5yR25OZ0dFMUJ0RFZRekdhRTc3LTE2N0twQzFsdjlWQzBjUHplcFpDSVhBUlQ1akJ6ZzV1S2E0UU45dTk3MElscmJkd1VsdmhKLTRvNm5R,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300-rw,2024-12-26T18:06:19+00:00,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
7,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",,Google News,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",https://news.google.com/rss/articles/CBMi-wFBVV95cUxQa2hzc1F2emNOVTY5YmM1QTE2X2JWdi1icnNjSV9KcWRPTUJienVCNVltd0hIYlNZNGJpazZyMmxJZEZ1U0pxcDNvX2JJRWg4LVZVdlhGQm5QUG1iQ0kxbzB6ZWdiMm9Oa1lOUHNzSVI5eVV1U1FkclBnYXlLckxQNDRJWTY0M0VHSXVBVWdpTXV3dzFTdEdnQU95cHNoVnZhRlRqNlg3Z2pyY2dhS0t5WHBPLW5jbWlGS0hYUWZFTm44cFpnT2MzZzdVcjg4NFkxejcyOXJOVzFXQUZoSFdONDQ5WUNER2ZLUHVoOWhRUE9CNG5MdVdZdlpFbw,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300-rw,2024-12-26T17:22:42+00:00,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
8,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",,Google News,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",https://news.google.com/rss/articles/CBMiuwFBVV95cUxPRjNYRVhBTmdZLWJDOGNPSjFqYTVlNkZvQkNvTmprUjBHZ2U1cmcySkgtRG1VRm1VVExSbHN1OTl2d2ZFWXNQMGEwcW8tV0dMNWFrVW0zSnZhSkZ6ak9COFpRaENpRDQ3NExEcUp2WFN0OWJuYnQzRElPdnlwQ1FSOFNtT0NjWkk0bzRldDExWVp5cnM4QTBUaUFpMF80d1FqbXNtcXMxZ2NNNmUyVGRuWmduS0s3X0p4dzZr,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300-rw,2024-12-26T17:06:59+00:00,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
9,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",,Google News,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",https://news.google.com/rss/articles/CBMi-wFBVV95cUxNSnZCSUlubVBrSjVqZnc4UjhKdkNuRHlkTHp4VVFyS1h3ZThpcUtOc18zdXotMm1aeGduazZIQmpJWFNrdGJFZlBkVnk3QTRIdVN2cXV1aW8wUk92SWtQMHNNYzdfRjFXdC01TVU1MF81YjBma2hYOTlrX1RIOTU2SU55RHNaWjdyLTVOVnk3Ymx4NTRmZVZEcjlKU3F0VlI4UDk1VTd2VlpXZVNMVGo0bVRDVkRxR0ctbnpQczJkWTRSVGdLU3dqYW91aDNYVWZUellUeDZmdVVKQXlpN2ZacHhtSF9NVkVhcUZEMUhmcHZxNnQ1WkVkRWNvbw,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300-rw,2024-12-26T16:38:33+00:00,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
