,source,author,title,description,url,urlToImage,publishedAt,content
0,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",,Google News,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",https://news.google.com/rss/articles/CBMigAJBVV95cUxQcGRFMERLSTJRR0NXZUJBVU1WWnU2MFdHcWVZZUw3WHBmVDU0Y1VZc1h1cFNfei1DanV2N3dUQlVab3VDWEM5U2JwUXM0MzNRUFNFcm1NNWN6am9WRlduODJnMVlHSHhKSlZ5Qld4emFMZ1VOMmRhbkg4THM1Y01kNUdVaXBVZTJDUll1dkhOREJRbWVkUHhKdVNMS0MzS19GTlRQSW0wa1A4bFJNYUFpWFd4cUtnbzEyM1g0b1pPcGE2cmJvWm5pb2swUVZsM2NaSnFUcW5ZZ3BhTWdaVXh1SXpVczhvMUpmdlNfV3pDTEM3b2o2SkMwOWF5anZQdkIy,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300-rw,2024-11-22T00:49:17+00:00,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
1,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",,Google News,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",https://news.google.com/rss/articles/CBMiqwJBVV95cUxPTWdNdXgtWDMyNVBYcE8xekhTSjRjdXd1OF9DMzUtYm5naWl6UnN0aHlaNWpCdEwtUnc3RnVfbDdlTzl3NmVfV255aEZqQmFfT3dObHBva3dqdTYyMVFxS0I5MWdBZHJvUW5qUkUwY3R2MTk3ZlMzczlkU1NPUUxWSFFSbk94aXJSUkNvaG03VzNHeElNWlY1T3FiT3UtS3Uyc3hxejdOZmYyVjZ5RF9JZVlHRGFFd3VFb1pYU05FeExRS2d6M05DejQ2REUwRmxnRlc2bl9TTWlFWWRkYVRXVVhNQURDZmxBWDZxcUpyZHRIRWg2a2RlaVc0c05EeC1ubmVLMWFjT1VYTTVQdGhjdk9SejZGaWMxWkZna0NBeDJxWVFIVm1NM0VVUQ,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300-rw,2024-11-22T00:17:31+00:00,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",,Google News,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",https://news.google.com/rss/articles/CBMihgJBVV95cUxNZlpiMHlMRTc4OXItdGxxdmF5WFltYmFROHJvQ3VDSzdZSG9uNExEZ2dJcnpOWDhEY2JQTjQxbUlGdVpuT19iaGxDSWRDZWZaT1dTQVgwc2g2a0NXbXFJdWhYMDVpRWQ5ckFEMmxNS3FPWGlDNUpjelR6S20zNW9CQi05UFQ2RXdTRzc2aGQzYmVVWG1ZMTBJOTJNWU1BazJoLWdqTGZ1RmNMek5tc3REQUx1azJ2ZHZNcjNPVGpnbktLTHNVY3FLUzNmZ0t0YlI0bVdrSUxxc1VlMWZiWEk0amt0a20zTUlaUnBsZy1lYmZIUDVCdXlMR0pDOTc0MzZqM0ZyZWN3,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300-rw,2024-11-21T23:50:45+00:00,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
3,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",,Google News,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",https://news.google.com/rss/articles/CBMizAFBVV95cUxOdXJNVGU0TkRtZjJvMmpFeDBTcXZqTF9WSkl5TXVEN1BOem5QOXg2T3ZQaU1wcDJ1eFc4SGljOERuQzFDdGlxTWtrVldyaXRXM1pMRUFNOXhvOXgxTGtJODJBdm52b2lEa1NMc3BhaFotckVHY015d24yUS1mQmNDZ2FxLUtqVDlFbTdBbVZuOG52N09CenJ5NHdtclNOYng5REI4QVAtbG1QUmhOOUZxUmJ1R2M3eHRyNEhPQzk1clYyM3lOUHJ3Qm5ncEc,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300-rw,2024-11-21T23:11:08+00:00,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
4,"{'id': 'les-echos', 'name': 'Les Echos'}","Les Echos, Solveig Godeluck",Marchés financiers: le président de la SEC anticipe son éviction par Trump et annonce son départ,"Gary Gensler aurait dû rester en poste jusqu'en avril 2026. Son départ donne le signal d'une régulation beaucoup plus conciliante pour les cryptoactifs. Matt Gaetz, nommé ministre de la Justice sous Donald Trump, renonce à ce poste sous la pression des élus r…",https://www.lesechos.fr/elections/presidentielle-americaine/marches-financiers-le-president-de-la-sec-anticipe-son-eviction-par-trump-et-annonce-son-depart-2133180,https://media.lesechos.com/api/v1/images/view/673f930926fee36255378097/1280x720/0100984210412-web-tete.jpg,2024-11-21T20:07:33Z,"Donald Trump avait déjà dit, pendant la campagne présidentielle, vouloir l'écarter. Alors qu'il ne semblait pas envisager cette hypothèse jusqu'ici, Gary Gensler, le président de l'Autorité américain… [+3018 chars]"
5,"{'id': 'les-echos', 'name': 'Les Echos'}",Matthieu Quiret,"Redressement judiciaire pour Northvolt, le pionnier européen des batteries","Le fabricant suédois de batteries électriques pour automobile a demandé jeudi soir ma protection du chapitre 11 aux Etats-Unis. A court de financements, il compte sur l'accès à 245 millions de dollars grâce à cette procédure.",https://www.lesechos.fr/industrie-services/automobile/redressement-judiciaire-pour-northvolt-le-pionnier-europeen-des-batteries-2133178,https://media.lesechos.com/api/v1/images/view/673f86de53b10575f04ef4ab/1280x720/0130853646367-web-tete.jpg,2024-11-21T19:15:37Z,Le champion européen des batteries électriques est à plat. Northvolt a demandé jeudi soir la protection du chapitre 11 auprès d'un tribunal spécialisé au Texas pour tenter de se relancer. L'entrepris… [+3371 chars]
6,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",,Google News,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",https://news.google.com/rss/articles/CBMixgFBVV95cUxOemI0LUg1dGZUaFlVck5UWjJaRDlDLWl2RzJ3SUdlMzhqUWZOYjFqRGxILVJ4LXN0aDhPajBHcXR4Yk5KdjJzdFozYUwxUWI0RUlOdzIxdVlIb3dORXdnbS0zVElsRGdzRVVoZGZSZDlGVWxVdWZickVzdUhHT0lSSVFibUtQM3hxaERVeGVTYWUtWEthSG9rbWs1WEU0M2lhcl9CUkNGVmVWOE1yaUdZQTdJWkM4cDQ4NkNsUlBYR2ZQQUlpWXc,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300-rw,2024-11-21T18:38:29+00:00,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
7,"{'id': 'les-echos', 'name': 'Les Echos'}",Laurent Thévenin,Budget 2025 : Michel Barnier laisse les maires sur leur faim,"En clôture du Congrès des maires, le Premier ministre a promis de « faciliter le fonctionnement quotidien » des communes. Mais sans répondre à leurs attentes sur le projet de loi de finances.",https://www.lesechos.fr/politique-societe/regions/budget-2025-michel-barnier-laisse-les-maires-sur-leur-faim-2133166,https://media.lesechos.com/api/v1/images/view/673f7a2160aa0d48da04073a/1280x720/0130844863142-web-tete.jpg,2024-11-21T18:21:17Z,Michel Barnier n'est pas venu les mains vides au Congrès des maires jeudi. Mais sans forcément envoyer tous les signes espérés par des élus en colère contre les mesures prévues pour les collectivités… [+4077 chars]
8,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",,Google News,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",https://news.google.com/rss/articles/CBMi2AFBVV95cUxOVFJxUm5UQm5jaE9YZW15eWRncW9feXJFeEhlckhtaGdZaDYwYk1XNGtkY1gyVmdWSGp4U0hvdlM1Xy1SaWZXSmpNX2VVR1lRMUdjSTVJSWlCY2U2X2RRVVM3OFh3ZzJDTHEtYm5mVi1HTWg3YWZvOENzMW1kRV9tTjZ2azlyZDVXel8wMUprV0pOeWJUb19RdHhjQm5MSFlxVVQwVGYzTHBET3VUYlJBSHdHaFF2WWRudkRhYlpRcFJ2WlBBVElEZXFSZzUzcFRLSnl6SXlFc20,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300-rw,2024-11-21T17:58:05+00:00,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
9,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",,Google News,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",https://news.google.com/rss/articles/CBMi0gFBVV95cUxNTXk4QTFka3FERW44c3hsdWU1aWtHd3dhUWNMRm9DLU8xWDU4WFVnRzJteUlUVjA0WXdsMjB6eElMVTJpOV9DOGw0RFpBN2NyR29UMGk4czdwUjgtbjZKczJfOEl4TzY4Z3NRT1k4WUhCcmpHXzRTY1h5YmxhWjc0MjQtamVmMWRwTk0xcm5ZZXRJc2M4TVE4RzhsOU9kQ19JZ1BaTWEyUGVuaFppSkcxTXVVdVlKYjMwY0FWV184MEM2YkFjamxFZUhVenNkRno3b0E,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300-rw,2024-11-21T17:40:00+00:00,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
