,source,author,title,description,url,urlToImage,publishedAt,content
0,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",franceinfo,Guerre en Ukraine : ce qu'il faut retenir de la journée du jeudi 15 août - franceinfo,,https://news.google.com/rss/articles/CBMi5AFBVV95cUxOV3cyMGdqUHpoa0d1Z2dVWklSWTRpalhFVTlKM1RUTDBhQ3BKVjhxY2Qwck15SVQ3bFVobTdCeW1FRktFQjlmNXRSNjlFV1B4Q3ExYzdHR0ZMaGo4MXI1LVN2Q0t5QmdLMl90R1ZzVkgwNnhSdmpuQmlmYU1XN1RiMkV6NGpLRGNpQ0xIMHlfbUtCVmkzX2FPbG1TR1Bzejg5OV9jeHZwT3RCNFN2WnQ1OFF4bFUtWnB3dTQtNW9DZy1wRUxCdFFCYWs2Y05RQnVkZVdKVXBFX2c2bDEwM0ZCRnJGWWU?oc=5,,2024-08-15T21:20:00+00:00,
1,"{'id': 'les-echos', 'name': 'Les Echos'}",Les Echos,"Variole du singe : le nouveau variant découvert en Europe, une première hors d'Afrique","Une personne vivant en Suède a été diagnostiquée jeudi comme porteuse du sous-type clade 1 du virus du mpox, une première hors d'Afrique. L'Organisation mondiale de la santé (OMS) a déclenché la veille son niveau d'alerte le plus élevé au plan international.",https://www.lesechos.fr/monde/enjeux-internationaux/variole-du-singe-le-nouveau-variant-decouvert-pour-la-premiere-fois-hors-dafrique-2113890,https://media.lesechos.com/api/v1/images/view/66be42739e718f79ff393a4a/1280x720/0120370325911-web-tete.jpg,2024-08-15T18:01:10Z,"C'est une première hors d'Afrique. Ce jeudi, l'Agence suédoise de santé publique a annoncé qu'une personne vivant dans la région de Stockholm a été diagnostiquée comme porteuse du sous-type clade 1 d… [+3350 chars]"
2,"{'id': 'le-monde', 'name': 'Le Monde'}",Arnaud Leparmentier,"Starbucks : Brian Niccol, le patron qui « vaut 20 milliards de dollars »","L’action du géant américain du café s’est envolée de 25 % à l’annonce de l’arrivée de Brian Niccol, patron de la chaîne de restaurants tex-mex Chipotle, à la tête du groupe pour le redresser. Son package de rémunération atteint 113 millions de dollars, quatre…",https://www.lemonde.fr/economie/article/2024/08/15/starbucks-brian-niccol-le-patron-qui-vaut-20-milliards-de-dollars_6282497_3234.html,https://img.lemde.fr/2024/08/13/309/0/6000/4000/1440/960/60/0/45a3770_5414831-01-06.jpg,2024-08-15T17:30:06Z,"Brian Niccol, alors président de la chaîne de restauration Chipotle, lors dun tournoi de golf à Dublin (Etat de lOhio), le 5 juin 2024. DYLAN BUELL / AFP
Starbucks reflète le génie américain pour cr… [+3061 chars]"
3,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",Le HuffPost,"La gauche pleure Louis Mermaz, premier président socialiste de l’Assemblée - Le HuffPost",,https://news.google.com/rss/articles/CBMi9wFBVV95cUxQN3FZWlhKSWFYcWQzeFAxazBNS3lBZmRONHNDbFp6TVB3YnJ4SnVFd2EwRVp5WHZ2Tnd3YUh3dDdoZ05rQTRVQTNLckRzRkhZSEVHend5UTRMaTQ3VnJFZXVZeTUtMVRZRzlWOXFIYjh6QkNXYmphZ25TZFVNQktIY0dnbU9IallDekxZY0g1ZG4zYkRPZGRaNFlRa3BSWlNhUGRsRE8tYWJoNkRjWVlGdU9lWjR4TXpwQVlnclZjU3o5ckU0N3A0cHZQSm9EbGQwYnNTXzdxVFNDVTVJRTJXcWpIZ3Zhb3BvNE84aGZwX281RFJmQ1k0?oc=5,,2024-08-15T15:53:39+00:00,
4,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",Les Échos,Cessez-le-feu à Gaza: Netanyahou sous pression maximale - Les Échos,,https://news.google.com/rss/articles/CBMiswFBVV95cUxQUWoyOWR4Nm9HQ0hQLTI2OWY2aDFmWEQ4Mjl5ejM1SDRWWXYwQl9tSTlmV2IyaTN0Z01tblNtaHFTNndYVDJ3eU9fdi0tVGdSS3F6QTZZTTBxR05neUE2cWpDTm9DR0FkV1hLWVFlQ25semRzTzJVc3pJb01JWF9iRHBMTVpwYjkyOWVqMXJSUEtWSDlSZ0s2STNlM1F4RjJYa0d0Y1h4NWdtbWtNTngxN3JFOA?oc=5,,2024-08-15T15:47:36+00:00,
5,"{'id': 'les-echos', 'name': 'Les Echos'}",Pascal Brunel,Cessez-le-feu à Gaza: Netanyahou sous pression maximale,"Le sommet organisé par les Etats-Unis, l'Egypte et le Qatar pour un cessez-le-feu à Gaza et la libération des otages s'est ouvert jeudi, avec comme enjeu d'éviter une guerre régionale Israël-Iran. Le Premier ministre israélien subit une pression tous azimuts …",https://www.lesechos.fr/monde/afrique-moyen-orient/cessez-le-feu-a-gaza-netanyahou-sous-pression-maximale-2113884,https://media.lesechos.com/api/v1/images/view/66be232394a3cc4d47291e1a/1280x720/0120366843373-web-tete.jpg,2024-08-15T15:47:36Z,"« Sommet de la dernière chance » , « un accord ou la guerre régionale » : c'est ainsi que les médias israéliens ont résumé l'importance du sommet de Doha, auquel participent les Américains, les Egypt… [+4518 chars]"
6,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",Le Monde,Sabotage de Nord Stream : la présidence ukrainienne qualifie de « non-sens absolu » sa mise en cause - Le Monde,,https://news.google.com/rss/articles/CBMi_AFBVV95cUxNb0hHN3EtekFncGVEUHN3Y3ZtYmRGNUVWc3lEVnAyTGpyVnd2VTY5WGZEdFJPSncxZGx1RWVvVXB4QUV1MEYtR1h4Q2dWVmtHeWVPSjVMQTRUX01YVFNSVk1JMW5VbWlySnRleTBpMlRDZVZWVlZlM1l2N3pQbFNmU1Q1czBUYW43UDZaM21tckVPeE5acG5ZTVJvZnp0MFZ0eHJtRHUtSmFEWWk1aWkzUVVfZExkUHBwamt3QWtKNmpIRWRTNTN4akpBWkxUYnBmblFSdnBxRVlDd3ZvUHdGR3cyc01JRU1Xa1VWZ2x1QmFlMElGZ3MyX19CWFA?oc=5,,2024-08-15T15:20:19+00:00,
7,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",Le Parisien,« Je vais porter plainte contre toi » : des signalements après les propos antisémites d’un homme dans le métro - Le Parisien,,https://news.google.com/rss/articles/CBMikgJBVV95cUxORE41ZnFJU05FUE1GaklNbWdES29DY0F1TlpsM3RoU3dVc3Q0b2t2THpWREtYRGlsTTdPZkplamlYdnY1WUNxLXlQeElUUENld19uRGdDUjBkRW9ONFJLRXR6VXNST3BjZGE5MXktQV9sdjZQWTdkcE9XWXZ0T2UtTTBhNGtSZlBvOE13NEFBZVRxMHJLcmY1SFhBYjRVZEtVcFp0a3FNNzRyYkZCbzgxd0RhZVFLUFozVDJod05vS0Y0dE4xRVZOVXU3aXFJVkNkTVdPZkhUdEU2OVlMNjQ1bmlGOGxJMDhfakNqbWtLc0xRM3hlakJiMWp3cUI5UjZJQWRFaVZnSm1BSlRicEpjTlB3?oc=5,,2024-08-15T15:01:56+00:00,
8,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",France Bleu,Crash de Rafale : les deux pilotes décédés étaient liés à la base aérienne de Mont-de-Marsan - France Bleu,,https://news.google.com/rss/articles/CBMi5gFBVV95cUxPNHRyajNiWm05YmM2cmtjUjQycjFaZzZaSWdXUWpPWHNoLXRTNXBlUkMxdUNCNF9BM1g0cUtvaVpuQ0FIWmdwdXdlUjRvbTgzQjhFVXVwS1RCZmlfNUxXcEViQWFCel9DeVhwbjkwR1ZwM0I3WmdUYlJZcS0tS3JPU3hKczd3c0ZpZXNmdXNZczJURDhSS18weUJteTRLMUdzYUh1RlFlTGJtWnVYVHhYQ2pZWW9SbGd5TDJMZkVvUjQ5TXM1ZlhuakFkOGFSdkpWRGJOMU0tRVdMaUVIYXVweVVVemJxQQ?oc=5,,2024-08-15T14:28:21+00:00,
9,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",Le Télégramme,"Accord, compromis ou compromission ? Le Nouveau Front populaire cherche comment gouverner - Le Télégramme",,https://news.google.com/rss/articles/CBMizgFBVV95cUxNOVVjdGN4TlVJXzVETnptUU1icTh4ZjhpQlVJYVJiVDhSY05Xa1pVOWhtQXFMdy02dWRja1cxTVYzQnlad3lCeURKa19jM2FWalBET0poQ25pNDg0S1pCX2ZDemRYbFB0QlFxeVJYdXNJMkpNcnRRU1ZqbGY2U01zMU5nVHRPcEpMckpkcGVCSG9JVzEyOVgySXdKRnZwUE94TG9JMUN1ZXpXeS1BTDg4MFliTldNTmczMHZFS0ozWjE1M2JyYXotenAyQjNCQQ?oc=5,,2024-08-15T13:40:53+00:00,
