,source,author,title,description,url,urlToImage,publishedAt,content
0,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",,Google News,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",https://news.google.com/rss/articles/CBMi9AFBVV95cUxOMGwwV0dvcnBqVW9kaXpDQXB0WlljT3dBRk5HRGQ4aGluZlk1RmZqcEpWb2FxSzRYdF84bGI3bHhJTUhRNEM5OTJkZFU4ZFZ0aXE3Z0RLMHlCeXhIT21NSjZIdWRCVF91UE9ZZTRyRjhJMkJIamZPekpPSEo5ekRzUzhqNFFtU1E1M2lzZFFQM2FhVkd1U21OWHY4cS1YYURBSzkwWURWeXAzRDVqNnhuQTNoMGhLWFFtZVcxaURfR1BTMGtycWRSLW1qTGhMSjBhNG9Nc3NGcmlybmhVSDljX2xmUTZjMG16cl9wejR2el9oZEQw,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300-rw,2024-11-25T20:53:52+00:00,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
1,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",,Google News,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",https://news.google.com/rss/articles/CBMi-AFBVV95cUxOOWM1b3NwSFBpRnphY2dUVXN3R1pqODhqNnJKem1Cc0tyVUxvQkRqREt2MU5GQWMtVzh3bnpMSFctMnZNMjNPamZTNUs3Z3Y3SUdnNERNbF9ka0VVNVBmYzdFaGZHRVVVYkFMTVU2U09HU2paZGJVZ21reURqaS1fZXo2Y3poVjNBTEF5WmlLQ0tEcWcwQVRXZHprd0hGRTVQSnF1b19RTzFUbmc1NW5sdGxhbmhWVEs4b19UbG1Fc1pDOThNRU83eG00c1VKdTFpRXFhNjZLMTFXLUhfa1JwMmZpTFJLSlRIcWtiRkIxN2NZcDRwSmhzaA,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300-rw,2024-11-25T19:55:29+00:00,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",,Google News,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",https://news.google.com/rss/articles/CBMiuwFBVV95cUxNT1NXNjNDcDZ6MFFZRUVtZHBBZlNzbnpZWlMyOE85bFVwLWxEOUpnZU5TT2NXTzV1YmJLZmJMTjkyUHFEOTdJVi0xVVRhc3lWWDVLYjI1XzkyMVpVUFA4anhJOGpXeU9wbkdzZldqRWVpVkVuMjB0aUxhX3J6SHRMaXFFQS15OF9BeTRfbzVVSENxNlg3YkRMeVBTTjk0d1ptUS1LLXJNQlJYS3JoY1hnSFBFM0ozSVFQYzA4,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300-rw,2024-11-25T19:37:04+00:00,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
3,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",,Google News,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",https://news.google.com/rss/articles/CBMiwwFBVV95cUxNN2k3T3BlRkprMlZzWGloZTdzcWZqRm5VMGNuWjZrVFRCSmRCemlSRUplQnBqZFBLU1pSS1dHNUtTRnJ1T3JnYVZ1cWRoZk1YSUY2NG5BWUQ3TGI0TjdzRzY4bnVpd0dfcnBYQlRxbU1qcjcyVm5XVkJ2Q3NkSkN4b21rOGk2UGtFMzlfNnRtb3A1UWtlem54Y3hOUjBGVThIUkh5blFCU1J4VDQzNGFKQk80Sk5RZnUxMVdubXdOSGdXVEE,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300-rw,2024-11-25T18:58:00+00:00,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
4,"{'id': 'les-echos', 'name': 'Les Echos'}",Bruno Trévidic,Transport aérien : le gouvernement prêt à valider un crédit d'impôt sur les carburants durables,Le gouvernement va donner un avis favorable à un amendement sénatorial instaurant un crédit d'impôt pour les compagnies qui utilisent des carburants d'aviation durable.,https://www.lesechos.fr/industrie-services/tourisme-transport/transport-aerien-le-gouvernement-pret-a-valider-un-credit-dimpot-sur-les-carburants-durables-2133775,https://media.lesechos.com/api/v1/images/view/6744c00e852215737233a237/1280x720/01301037326285-web-tete.jpg,2024-11-25T18:20:55Z,"Par Bruno Trévidic
Publié le 25 nov. 2024 à 19:20Mis à jour le 25 nov. 2024 à 19:33
Le projet de loi de finances 2025, toujours en cours de discussion au parlement, devrait finalement comporter au … [+230 chars]"
5,"{'id': 'les-echos', 'name': 'Les Echos'}",Stéphane Loignon,Le gouvernement prêt à des gestes pour faire passer son budget au Sénat,"L'examen du projet de loi de finances 2025 a débuté ce lundi au Palais du Luxembourg. Gouvernement et sénateurs devraient trouver des compromis, notamment sur l'effort des collectivités locales, afin de faire adopter le texte.",https://www.lesechos.fr/economie-france/budget-fiscalite/le-gouvernement-pret-a-des-gestes-pour-faire-passer-son-budget-au-senat-2133771,https://media.lesechos.com/api/v1/images/view/6744bcd749e6f43b2c0bb918/1280x720/01301034487173-web-tete.jpg,2024-11-25T18:07:11Z,"La bienveillance de la majorité sénatoriale de droite et du centre sur le projet de loi de finances du gouvernement a un prix. Espérant trouver dans la Chambre haute, où a débuté ce lundi l'examen du… [+3912 chars]"
6,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",,Google News,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",https://news.google.com/rss/articles/CBMizgFBVV95cUxOeVo5ZVBNZzlmVGxJeHF2ZkVmX0EzdlJMRHZfblZCOG85dHpYd3ZXS0tzTFNfN2I2OVZQZHh3MzVsdlJLTGJXRURVNkNBWVIzM3oxYVUxR2dLTDZVb3dkQlJPRzBXbmI3eElMdkxqaFQzemhtaUViZGRmcjUwSzVVd1FBNmQtR29RSExEbFBQTjZHLXdGeUlzX2l3Q0hZTEZVYkxGTjJmeUg0QTVpd0hMejlxamlMNUtpa0pTVnZHUzdOeXhqdkJkd0cxQ1NLUQ,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300-rw,2024-11-25T18:06:02+00:00,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
7,"{'id': 'les-echos', 'name': 'Les Echos'}",Caroline Mignon,Gestion d'actifs : Natixis et Generali réfléchissent à un rapprochement,"Après la fusion de la gestion d'actifs d'AXA et de BNP Paribas, annoncée cet été, les deux groupes étudieraient les différentes formes que pourrait prendre leur union.",https://www.lesechos.fr/finance-marches/gestion-actifs/gestion-dactifs-natixis-et-generali-reflechissent-a-un-rapprochement-2133768,https://media.lesechos.com/api/v1/images/view/6744baa9ceed42179e5b450c/1280x720/01301038898353-web-tete.jpg,2024-11-25T17:57:57Z,"Par Caroline Mignon
Publié le 25 nov. 2024 à 18:57Mis à jour le 25 nov. 2024 à 19:08
PremiumRéservé à nos abonnés Premium
Dans le secteur de la gestion d'actifs européenne, il se dit que tous les … [+419 chars]"
8,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",,Lyon : le réseau TCL fortement perturbé par les vents violents - Lyon Mag,"<ol><li>Lyon : le réseau TCL fortement perturbé par les vents violents  Lyon Mag
</li><li>Vent violent : fin de la vigilance orange ; le trafic ferroviaire perturbé  Le Monde
</li><li>Alerte Météo : Vents forts liés à la tempête Bert et épisode cévenol  La …",https://admin.google.com/ServiceNotAllowed,,2024-11-25T17:45:00+00:00,"We are sorry, but you do not have access to Google News. Some reasons why you may not have access: 
<ul><li>Your account is managed by an organization that has this service turned off for its users.… [+306 chars]"
9,"{'id': 'les-echos', 'name': 'Les Echos'}",,Rendez-vous médicaux non honorés : le retour de la taxe « lapin »,,https://www.lesechos.fr/economie-france/budget-fiscalite/rendez-vous-medicaux-non-honores-le-retour-de-la-taxe-lapin-2133758,,2024-11-25T17:22:27.3813441Z,Description: Group Number: Group Name: Ip Address: Username: Computer Name:
