,source,author,title,description,url,urlToImage,publishedAt,content
0,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",,Google News,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",https://news.google.com/rss/articles/CBMi3AJBVV95cUxOQjFRQzVBMUUxbEo5S0NfODBEUWNkMEtzVUhPejYwTU1CRFNOVGcyQUJBZUtTMTFQYVF4TVZoUFVNYmFUMTdoWU5DeHdBVUdWc3dkYTcwZzRsMlc1MlVuZENDMGd1Sjc0dHF3aDNPYWJVcFRmeXVnZmFxS3p4NGVwcTgxVVVwRVpseWJjTzN5a21LWm8xdHNFeDRaLU1wUWJsRXppY2dyQUdITm1Qb0ZBemluZkdSN3IzVGI4b2FoRC1LYUNseHJFRENuUWVrdktUS2trRS11MzVocXJRM05UNms3eVFPczN5YVJ5eW9YTmFfckJFR3M5SmltWU9seW5RbmVfSVpHaUczNGpJSVlWR3YybEFuU1pkUzhVOTNBUXZRQXdYZGRyQnZiSS1OZzZtRGE0Rm5ubGlMSUFnb2pSV1JZQ2ZxcU9ic0htTGRCaTBxdGZQRFZ0QUdhUVg,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300-rw,2024-12-10T20:57:06+00:00,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
1,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",,Google News,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",https://news.google.com/rss/articles/CBMi9gJBVV95cUxNeG5HbUtJaFVBeUZIQUstMzZndDlveUVqWFFqSmNGU3pyT3VRLXQzeFEybjNQM0l1b2ZoeVl1SVhBS09zemh0SERCTV9DMWtwYVNDTHVlYVRRbkN6NWNxbERJUmtUblhFSUlCdnF4QUtrNlpuU01oSlAyN1o5RGFTZUVIVWJLR0EybjNHbEd6R1lkTTd6WlNiMjlvMkJIMkpCdFJDTndYb0lHbS1rOFpXbkZqNU5TMVZ1WTVmQ2R2clZEeVEyOS1SWmdlb1YwdTlvUmh0S1FpMEsySnhHNlRiUTFvWVAySjZFcFltMzFET1lENFk2Nkl3ZElFUUR6WF9qLU1nVGptdGgtY25UTlZhaVVOa25PRnVsd0xzbm9rRlNTWEF2MllqWnpMS2JyZkwybWxyQ2ZpUU1lY3pEdjY3NHVWUmJ2aVBYN01QNVpfd1dyNDZWR3ZpV09IemNKYm5PNGRWRjVvTXFTZ3lIUm5EZHV0WTJYQQ,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300-rw,2024-12-10T20:00:01+00:00,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2,"{'id': 'les-echos', 'name': 'Les Echos'}",Nathalie Silbert,Entreprises : un climat d'incertitude qui s'amplifie avec la chute du gouvernement Barnier,"Dans l'industrie et le bâtiment, l'incertitude des entreprises atteint son plus haut niveau depuis la crise énergétique de 2022, selon la note de conjoncture de la Banque de France. L'institution laisse toutefois sa prévision de croissance inchangée pour la f…",https://www.lesechos.fr/economie-france/conjoncture/entreprises-un-climat-dincertitude-qui-samplifie-avec-la-chute-du-gouvernement-barnier-2137062,https://media.lesechos.com/api/v1/images/view/67588fbece4a4245620049ea/1280x720/01301756215026-web-tete.jpg,2024-12-10T19:00:40Z,"En cette période de grande confusion politique, tout le monde parle de l'incertitude qui ne quitte plus les chefs d'entreprise depuis la dissolution de l'Assemblée nationale en juin dernier. Dans sa … [+2031 chars]"
3,"{'id': 'les-echos', 'name': 'Les Echos'}",Grégoire Poussielgue,Emmanuel Macron promet un Premier ministre d'ici à jeudi soir pour négocier un accord de non-censure,Le futur Premier ministre devra trouver la voie d'un accord de non-censure avec les groupes politiques de l'Assemblée nationale pour éviter d'être renversé à court terme. Une méthode différente de l'expérience Barnier.,https://www.lesechos.fr/politique-societe/emmanuel-macron-president/emmanuel-macron-promet-un-premier-ministre-dici-a-jeudi-soir-pour-negocier-un-accord-de-non-censure-2137059,https://media.lesechos.com/api/v1/images/view/675889283502033ff62143eb/1280x720/01301763873267-web-tete.jpg,2024-12-10T18:32:00Z,"Une porte de sortie ? Une semaine après la chute du gouvernement Barnier, Emmanuel Macron a réuni à l'Elysée l'ensemble des partis représentés au Parlement , à l'exception du Rassemblement national (… [+5949 chars]"
4,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",,Google News,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",https://news.google.com/rss/articles/CBMirgFBVV95cUxNdTFyZG1qVmxkR0lYYmVqS2xWaW9SdFAwT19mZXpvMkR0WVFhUjVOTDBJX05uNFFMYnBlZTR6aWxiUFpVWUdiRW9QUWZ3X3V5cTRZb0llZTVFd0l0cU5aVWhXSHZiWWoyZlNRRHc0UnRkUWtMNlZfZTk3QWh1N3NHTjFGRHpLWG92eDVQczB4MGgwTVlEdFhnYnBUNEZnQjVITktzak5NY3dZb2RPdkE,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300-rw,2024-12-10T17:47:02+00:00,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
5,"{'id': 'les-echos', 'name': 'Les Echos'}",Hadrien Valat,Nouveau gouvernement : le NFP au bord de l'implosion,"Le Nouveau Front populaire n'en finit plus de se déchirer sur la marche à suivre pour l'après-Barnier. Ces dernières heures, insoumis et socialistes semblent avoir atteint un point de non-retour.",https://www.lesechos.fr/politique-societe/politique/nouveau-gouvernement-le-nfp-au-bord-de-limplosion-2137048,https://media.lesechos.com/api/v1/images/view/67587e9bb407023de646b4c9/1280x720/01301769943738-web-tete.jpg,2024-12-10T17:47:02Z,"Habituée des secousses, la maison commune de la gauche menace cette fois-ci de s'effondrer pour de bon après les déclarations de ces dernières heures, en marge des pourparlers des forces politiques à… [+4077 chars]"
6,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",,Google News,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",https://news.google.com/rss/articles/CBMi0AFBVV95cUxNeUxGS183TzN1R3FWZW9Td09qdkFJMHBrTlF5S21QUlAzR1Z1VktkS2ZveDE0U19sSDVrQ0ZjS055YTV0QnBNdV9mdWJNbG9NV3BSbi12NnNqWVBiOVZxbFRtTlJKblhpUV9ROUxOOWlRM044NUd4VHJrU28xZ194ajdkOHhoeTdkWTlUQ0E3Tmw0N3oxaDI3NkltQ2o4MGJrSFJOUGZhTWYxMjNNSjU2emlvUnNvUjZPUlN3X3pwMVZINVFha1ZFbHMtMHNEY1o0,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300-rw,2024-12-10T17:45:00+00:00,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
7,"{'id': 'les-echos', 'name': 'Les Echos'}",Yann Duvert,Les clubs de jeux parisiens menacés de fermeture quasi immédiate,"Sauf retournement de situation, les sept clubs de la capitale devront baisser le rideau le 31 décembre. Un effet collatéral de la dissolution de l'Assemblée nationale par Emmanuel Macron.",https://www.lesechos.fr/industrie-services/services-conseils/les-clubs-de-jeux-parisiens-menaces-de-fermeture-quasi-immediate-2137042,https://media.lesechos.com/api/v1/images/view/67587b61a1dc0a5bb73734c7/1280x720/01301767507824-web-tete.jpg,2024-12-10T17:33:11Z,"Par Yann Duvert
Publié le 10 déc. 2024 à 18:33Mis à jour le 10 déc. 2024 à 18:42
PremiumRéservé à nos abonnés Premium
La situation a quelque chose de surréaliste, mais elle pourrait avoir des cons… [+474 chars]"
8,"{'id': 'les-echos', 'name': 'Les Echos'}",Solenn Poullennec,"Les retraites revalorisées de 2,2 % en 2025, fort creusement du déficit en vue","La censure du gouvernement a mis un coup d'arrêt à l'examen du budget de la Sécurité sociale prévoyant de limiter la hausse des pensions l'an prochain. Ce sont donc les règles de bases, plus généreuses, qui vont s'appliquer.",https://www.lesechos.fr/economie-france/social/les-retraites-revalorisees-de-22-en-2025-fort-creusement-du-deficit-en-vue-2136960,https://media.lesechos.com/api/v1/images/view/67585332af7edb4c1031c859/1280x720/01301759854943-web-tete.jpg,2024-12-10T14:44:44Z,"C'est un sujet sur lequel ne se sont pas épanchés les soutiens de Michel Barnier au moment de mettre en garde sur les risques de la censure. En raison de la chute du gouvernement, toutes les retraite… [+4214 chars]"
9,"{'id': 'le-monde', 'name': 'Le Monde'}",Harold Levrel,Agriculture : « Les sanctions liées au non-respect des normes environnementales sont rares et faibles »,"L’économiste Harold Levrel constate, dans une tribune au « Monde », que les normes environnementales sont ressenties par les agriculteurs comme stigmatisantes et défendues par des groupes de pression hostiles à l’économie agricole.",https://www.lemonde.fr/idees/article/2024/12/10/agriculture-les-sanctions-liees-au-non-respect-des-normes-environnementales-sont-rares-et-faibles_6440372_3232.html,https://img.lemde.fr/2016/09/04/83/0/2000/1333/1440/960/60/0/da953cf_20902-10ttsj9.jpg,2024-12-10T14:00:20Z,Les agriculteurs ont raison de souligner quils sont défavorisés par lapplication de normes environnementales qui ne sont pas respectées dans les pays doù proviennent des produits importés. Mais le pr… [+2329 chars]
10,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",,Google News,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",https://news.google.com/rss/articles/CBMiiAJBVV95cUxQdlVzcUlzdjFkT2I4dG9hUml2MXU5UXJJTEtrb0xRLTE2Q1ZQSjY4bmdFVjItM2phS2lZXzk2dmMzZVVwRWVQeEtwTGNTMVVNZlpOaEFtWF95SlYtM05iYlRNOHNOWXotYzhwTHJSNVFTS2xvQWFlU1NNc1FTLXF4T1lOVUVPX0wtaVB0U2QwcGlFdlhMU2hxNzdOSjVkTHRyT2k2cDZYR3RHZmZWOW1UY3lJTlBBSXl1NHlxLVdqU3lYb2xMQVJLMFNDdUVISkR3UVhEXzRaV2ZIUmZTb0N5bHdSQm5yZ0ZBM0E1TUhxMHVzUHFER3VjbkZVa245MmlMdU90aHZFWXM,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300-rw,2024-12-10T13:46:46+00:00,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
