,source,author,title,description,url,urlToImage,publishedAt,content
0,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",,Google News,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",https://news.google.com/rss/articles/CBMi1gFBVV95cUxPbTI1UXBKVFJBRzhyUmtzSjBnaHZWcUdfamZfekx1TWZkRC1jZVNlWlBMT0RxZ0FCQ0c2UzVwRG90aFYwLXd5aDF4ZXlVTUJ0dkFkWGJ4WUpIM2J6bGNEaVVYNFZFdTZlc0hScmVENzNScG4zZnRPa1ZfN1lfT1hWR0Z5YV9UUnFDeFo3VFdkM2N6SVVpUHpNbTBhS3VtYjFPX295eHNYY2RTSDZzVjVZNGpWNWctZkltc08xSURnZzJFcUd6cHc5ajNjM3h0b2NoYi1xZmV3,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300-rw,2024-12-31T23:03:18+00:00,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
1,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",,"80.792 détenus dans les prisons françaises au 1er décembre, un record - Le Figaro","<ol><li>80.792 détenus dans les prisons françaises au 1er décembre, un record  Le Figaro
</li><li>La surpopulation des prisons françaises atteint des records alarmants  20 Minutes
</li><li>Prisons en France : avec 80 792 détenus au 1ᵉʳ décembre, la surpopul…",https://accounts.google.com/v3/signin/confirmidentifier,,2024-12-31T20:12:00+00:00,"<ol><li>80.792 détenus dans les prisons françaises au 1er décembre, un record  Le Figaro
</li><li>La surpopulation des prisons françaises atteint des records alarmants  20 Minutes
</li><li>Prisons … [+428 chars]"
2,"{'id': 'les-echos', 'name': 'Les Echos'}",Isabelle Ficek,"Lors de ses voeux pour 2025, Emmanuel Macron ouvre la porte à des référendums","Lors d'une allocution de onze minutes ce mardi soir pour ses traditionnels voeux aux Français, le chef de l'Etat a reconnu que la dissolution avait apporté « davantage de divisions […] que de solutions pour les Français ». Mais pour une année 2025 qu'il veut …",https://www.lesechos.fr/politique-societe/emmanuel-macron-president/lors-de-ses-voeux-pour-2025-emmanuel-macron-ouvre-la-porte-a-des-referendums-2140062,https://media.lesechos.com/api/v1/images/view/67744cd5776a8b20886ffc49/1280x720/01302777048422-web-tete.jpg,2024-12-31T19:58:08Z,"Tourner la page d'une « annus horribilis » durant laquelle il a procédé à une dissolution ratée et vu le gouvernement de son troisième Premier ministre de 2024 censuré, pour la première fois depuis 1… [+6142 chars]"
3,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",,Google News,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",https://news.google.com/rss/articles/CBMi4wFBVV95cUxNSm1XdTdZVk5XV3ZJOHNma0pvTEhkSldRM3RQb0N3a3U3Vm9GOEc3dm5wZHhpVDVhV3ZzRFVDZ3ZocDhiY3ZoaGVaNGtock9SZTE1WGRJSHhWZ3hBbzJuQlB1S2FFU0VMZFBOX0EzOEJ0MlZXNlBOSHhuaDFVRnJYeFdCTy1UeFIzdldlUG9uTGNkNTAwM0JaQXNBbWpHRGhJVGlyTTBudExQcFU3SERiY3RCa182V0VBb3pISW1aemg1UlZrYlpVQ3hmQ3cxTWw5SldsQUh5LU04SzhQSm5za0RlOA,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300-rw,2024-12-31T17:53:00+00:00,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
4,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",,Google News,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",https://news.google.com/rss/articles/CBMi1AFBVV95cUxNcU5mVlNaa3pmcjdYQ1c4VGczQ2xwdlBBRUlTTzBPSV9xTXliaVh6Z0dLRG9tZngxNjU2eHpraF94M0xVTUtsUk92S2swam94azAwci1VUVVJSUl0ejQyZ1RfTGlUYlhnem13djNWY211NTBKOUI1bmRiY1VFRmc1NENmWXdhU3VzZE5SOEZqSzV6SDMzdjdQNlAwMmJ2N2l2Y3JTMFVQOVRHc2hDY2hOa01aTlBpUWxzVmoyNkpTdDF1eXlUQWdxOVJpNHEtc2c3YjNXZQ,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300-rw,2024-12-31T17:01:51+00:00,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
5,"{'id': 'les-echos', 'name': 'Les Echos'}",Étienne Goetz,"CAC 40 : une année 2024 à oublier, plombée par le luxe et la crise politique","Alors que ses pairs sont tous en forte hausse, l'indice phare de la Bourse de Paris a perdu 2,15 % en 2024. La chute de la consommation en Chine et la crise politique ont pénalisé ses secteurs clés.",https://www.lesechos.fr/finance-marches/marches-financiers/cac-40-une-annee-2024-a-oublier-plombee-par-le-luxe-et-la-crise-politique-2140060,https://media.lesechos.com/api/v1/images/view/6774222219b9c14b2309188b/1280x720/01302766488696-web-tete.jpg,2024-12-31T16:55:50Z,"Par Étienne Goetz
Publié le 31 déc. 2024 à 17:55Mis à jour le 31 déc. 2024 à 17:57
PremiumRéservé à nos abonnés Premium
2024 restera dans les mémoires du marché parisien comme l'une des pires anné… [+352 chars]"
6,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",,Google News,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",https://news.google.com/rss/articles/CBMi_AFBVV95cUxPcFh4NFdOS0o3OFQxWm9ueDFOZTA1NDFBSDk3Y2Z3Ni1XR3AxektyMVNJVEdaR25PdXpLUHk5cE5Dc2tILU9pSXFUVWw4cEFhelNJNjJWZVlwTUdHeWg2MGFESWc2VXpMd3J4RTF1TjdJaWNPNDMtU2YxMHhqYkozVmhjdU1wZ2dDeVJIZk10R21HdTFQTUdSRlhyTVVSdnVNWHhUZmc0UmE4cHc4aUc3Y1pXOXVvT0NEMGptR0tkeFp3Q2RyY1VCTlRnWVlXdWJ0T0kwMzdXNVZwWm5XQWU5anBfeGZNcEd6VU8xX0lmYlBtOGd1dTNETUNGcWk,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300-rw,2024-12-31T16:45:09+00:00,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
7,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",,Google News,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",https://news.google.com/rss/articles/CBMiiAJBVV95cUxPY21iVkR4b2I1SEtzRWMxeFgyYUtkSkVCSW0yYnVNcjJXbzhDRU5vVlJ1czdaMTBLelo5cnZZT3JWeDFaSVNJMS1ERHlZRU5vT1hGUFhWUHk1YVU1a2c4ekZEZTM2c2FrMGlqbDFCSEpNQmktRkxvSTAyZWhaNklyd3dpakI2WXFIMnpRVzR3X0lnVFo1RExOZElUanJIRGlSU1h0dGVULVpRVWkxRk14Ukhtb09PWVB1U0I4Mm1lY1VUcjFEcEFySFA5OTNZb3Nsb1Ywdm12MDFvdHQ2U1pDeXB3emFiLWx2a3hLN1Y0bExZSl85UDB3UTRScXY4cGZkRTZ4dlpuZ3A,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300-rw,2024-12-31T16:31:29+00:00,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
8,"{'id': 'les-echos', 'name': 'Les Echos'}",Anne Drif,Lazard prend la tête des banques d'affaires en France,La banque conseil dirigée par Jean-Louis Girodolle à Paris prend la première place du classement LSEG avec plus de 61 milliards de dollars de transactions conseillées en 2024. BNP Paribas et Goldman Sachs s'imposent sur les deux autres marches du podium.,https://www.lesechos.fr/finance-marches/ma/lazard-prend-la-tete-des-banques-daffaires-en-france-2140048,https://media.lesechos.com/api/v1/images/view/677411bf2fbb907f927cc984/1280x720/01302758197424-web-tete.jpg,2024-12-31T15:46:02Z,"Par Anne Drif
Publié le 31 déc. 2024 à 16:46Mis à jour le 31 déc. 2024 à 16:56
Nouvelle donne dans le classement français des banques d'affaires. Lazard s'impose en tête après une année très chahut… [+465 chars]"
9,"{'id': 'google-news-fr', 'name': 'Google News (France)'}",,Google News,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News.",https://news.google.com/rss/articles/CBMi7gJBVV95cUxNS2JCTzctZGFGMk9Vc2JjRWE2Sm91dUN0cFVkUGVrbVNWUUItODg3cEZHTkMyUWZERFVNYW1EdGgwcWhHelJ4dnJZR0ZrZWd4c3Y1Qk05dTB4X1hZX1ZGWWVFeGp5MXk5cFM2OUJqb0pnNUVwTVE2dU9FbXNOUkI1NzNXOENzMi1KVXlsQnhWejJFRnZCMGliMkdMMDg5X2NPay1Tcl9PQlBTbXMwZ0JyamJEWmlFYTJyS1M0OWhTWm4zRF9HSHpuN2VSUkc3bVRGSHRUY0VKRkNJVVZ6el8tYjBlTWtqTkJubzFiMUt3SlRBOUlwSl9MRmJFMkpQalE3bDFJNk0wWVphY0s5Q0NSWll4Q2IxR3RGaEhfNmh0VFVCZUpnbFV5ZC1acEJFZVNSZTZfc2dnVWk4Um9RQkY1cnotMm5aUURrMUt3a25sR19Fd21RRVNYX0VOYjFBYW1RaExKTjNtNGZlUm1vdkE,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300-rw,2024-12-31T15:30:22+00:00,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
